update,leading_edge_index,leading_edge_value,count_under,second_leading_edge_left_index,second_leading_edge_left_val,second_leading_edge_right_index,second_leading_edge_right_val,count_6,count_7,count_8,count_9,count_10,count_11,count_12,count_13,count_14,count_15,count_16,count_17,count_18,count_19,count_20,count_21,count_22,count_23,count_24,count_over
1,7,12,0,None,None,None,None,504,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,12,6,None,None,None,None,496,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,12,4,None,None,None,None,493,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10,12,2,None,None,None,None,494,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,12,1,None,None,None,None,491,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
6,12,12,5,None,None,None,None,487,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
7,13,12,7,None,None,None,None,482,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14,12,2,None,None,None,None,483,12,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
9,15,12,4,None,None,None,None,479,13,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16,12,2,None,None,None,None,475,18,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
11,17,12,2,None,None,None,None,471,21,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
12,18,12,3,None,None,None,None,465,26,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0
13,19,12,3,None,None,None,None,466,24,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0
14,20,12,8,None,None,None,None,460,23,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0
15,21,12,2,None,None,None,None,462,26,0,0,0,1,18,3,0,0,0,0,0,0,0,0,0,0,0,0
16,22,12,4,None,None,None,None,461,24,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0
17,23,12,6,None,None,None,None,455,26,1,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0
18,24,12,4,None,None,None,None,448,33,2,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0
19,25,12,7,None,None,None,None,437,39,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
20,26,12,6,None,None,None,None,432,44,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
21,27,12,5,None,None,None,None,430,48,1,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
22,27,12,5,None,None,None,None,423,53,3,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0
23,27,12,2,None,None,None,None,427,53,2,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
24,27,12,5,None,None,None,None,422,55,2,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
25,28,12,5,None,None,None,None,427,51,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
26,29,12,6,None,None,None,None,425,50,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
27,30,12,4,None,None,None,None,419,56,2,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
28,30,12,3,None,None,None,None,415,59,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
29,31,12,2,None,None,None,None,414,60,4,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0
30,31,12,5,None,None,None,None,411,60,4,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0
31,32,12,1,None,None,None,None,415,60,3,0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0
32,33,12,5,None,None,None,None,407,63,3,0,0,0,32,2,0,0,0,0,0,0,0,0,0,0,0,0
33,34,12,9,None,None,None,None,401,65,2,0,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0
34,35,12,3,None,None,None,None,411,59,3,0,0,1,33,2,0,0,0,0,0,0,0,0,0,0,0,0
35,36,12,2,None,None,None,None,417,53,2,1,0,0,34,3,0,0,0,0,0,0,0,0,0,0,0,0
36,37,12,4,None,None,None,None,415,52,2,1,0,0,34,4,0,0,0,0,0,0,0,0,0,0,0,0
37,38,12,3,None,None,None,None,410,56,4,0,0,0,34,5,0,0,0,0,0,0,0,0,0,0,0,0
38,39,13,5,None,None,None,None,407,56,5,0,0,0,33,6,0,0,0,0,0,0,0,0,0,0,0,0
39,40,13,6,None,None,None,None,407,53,5,0,0,1,33,7,0,0,0,0,0,0,0,0,0,0,0,0
40,41,13,2,None,None,None,None,414,52,2,0,0,1,32,9,0,0,0,0,0,0,0,0,0,0,0,0
41,42,13,2,None,None,None,None,417,48,2,0,0,0,33,10,0,0,0,0,0,0,0,0,0,0,0,0
42,43,13,7,None,None,None,None,411,49,1,0,0,0,34,10,0,0,0,0,0,0,0,0,0,0,0,0
43,44,13,1,None,None,None,None,416,49,1,0,0,0,33,12,0,0,0,0,0,0,0,0,0,0,0,0
44,45,13,0,None,None,None,None,410,56,0,0,0,0,32,14,0,0,0,0,0,0,0,0,0,0,0,0
45,46,13,4,None,None,None,None,413,48,0,0,0,0,31,16,0,0,0,0,0,0,0,0,0,0,0,0
46,46,13,4,None,None,None,None,421,40,0,0,0,0,32,15,0,0,0,0,0,0,0,0,0,0,0,0
47,47,13,0,None,None,None,None,423,41,0,0,0,0,33,15,0,0,0,0,0,0,0,0,0,0,0,0
48,47,13,1,None,None,None,None,420,43,0,0,0,0,34,14,0,0,0,0,0,0,0,0,0,0,0,0
49,48,13,1,None,None,None,None,414,48,0,0,0,0,35,14,0,0,0,0,0,0,0,0,0,0,0,0
50,49,13,5,None,None,None,None,409,48,0,0,0,0,34,16,0,0,0,0,0,0,0,0,0,0,0,0
51,49,13,4,None,None,None,None,406,52,0,0,0,0,34,15,1,0,0,0,0,0,0,0,0,0,0,0
52,50,13,7,None,None,None,None,402,52,0,0,0,0,34,15,2,0,0,0,0,0,0,0,0,0,0,0
53,50,13,3,None,None,None,None,406,52,0,0,0,0,37,11,3,0,0,0,0,0,0,0,0,0,0,0
54,51,13,4,None,None,None,None,409,47,0,0,0,0,36,15,1,0,0,0,0,0,0,0,0,0,0,0
55,52,13,2,None,None,None,None,418,39,0,0,0,0,35,17,1,0,0,0,0,0,0,0,0,0,0,0
56,53,13,0,None,None,None,None,424,34,0,0,0,0,37,16,1,0,0,0,0,0,0,0,0,0,0,0
57,54,13,4,None,None,None,None,413,40,0,0,0,0,37,17,1,0,0,0,0,0,0,0,0,0,0,0
58,55,13,3,None,None,None,None,411,42,0,0,0,1,38,16,1,0,0,0,0,0,0,0,0,0,0,0
59,56,13,2,None,None,None,None,405,48,0,0,0,0,39,18,0,0,0,0,0,0,0,0,0,0,0,0
60,57,13,1,None,None,None,None,407,46,0,0,0,0,40,18,0,0,0,0,0,0,0,0,0,0,0,0
61,58,13,3,None,None,None,None,407,43,0,0,0,1,39,19,0,0,0,0,0,0,0,0,0,0,0,0
62,58,13,3,None,None,None,None,399,51,0,0,0,2,38,19,0,0,0,0,0,0,0,0,0,0,0,0
63,59,13,4,None,None,None,None,396,52,0,0,0,0,43,17,0,0,0,0,0,0,0,0,0,0,0,0
64,60,13,4,None,None,None,None,392,55,0,0,0,1,42,18,0,0,0,0,0,0,0,0,0,0,0,0
65,61,13,2,None,None,None,None,385,63,0,0,0,0,42,20,0,0,0,0,0,0,0,0,0,0,0,0
66,61,13,2,None,None,None,None,384,64,0,0,0,0,39,23,0,0,0,0,0,0,0,0,0,0,0,0
67,61,13,5,None,None,None,None,382,63,0,0,0,0,41,21,0,0,0,0,0,0,0,0,0,0,0,0
68,62,13,3,None,None,None,None,380,66,0,0,0,0,38,25,0,0,0,0,0,0,0,0,0,0,0,0
69,63,13,4,None,None,None,None,384,59,1,0,0,0,38,26,0,0,0,0,0,0,0,0,0,0,0,0
70,64,13,2,None,None,None,None,390,54,1,0,0,1,36,28,0,0,0,0,0,0,0,0,0,0,0,0
71,65,13,1,None,None,None,None,388,56,1,0,0,1,34,31,0,0,0,0,0,0,0,0,0,0,0,0
72,66,13,2,None,None,None,None,378,63,2,0,0,0,34,32,1,0,0,0,0,0,0,0,0,0,0,0
73,67,13,5,None,None,None,None,368,69,2,0,0,0,35,33,0,0,0,0,0,0,0,0,0,0,0,0
74,68,13,4,None,None,None,None,372,65,2,0,0,0,35,34,0,0,0,0,0,0,0,0,0,0,0,0
75,69,13,4,None,None,None,None,366,70,2,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0
76,70,13,5,None,None,None,None,364,71,2,0,0,1,35,34,0,0,0,0,0,0,0,0,0,0,0,0
77,71,13,3,None,None,None,None,357,79,1,0,0,0,34,37,1,0,0,0,0,0,0,0,0,0,0,0
78,72,13,4,None,None,None,None,362,73,0,0,0,0,37,36,0,0,0,0,0,0,0,0,0,0,0,0
79,73,13,2,None,None,None,None,358,77,1,0,0,0,40,34,0,0,0,0,0,0,0,0,0,0,0,0
80,74,13,1,None,None,None,None,361,75,0,0,0,1,40,34,0,0,0,0,0,0,0,0,0,0,0,0
81,73,13,2,None,None,None,None,358,78,0,0,0,0,39,35,0,0,0,0,0,0,0,0,0,0,0,0
82,74,13,3,None,None,None,None,357,76,1,0,0,0,41,34,0,0,0,0,0,0,0,0,0,0,0,0
83,75,13,2,None,None,None,None,357,74,3,0,0,0,41,35,0,0,0,0,0,0,0,0,0,0,0,0
84,76,13,2,None,None,None,None,351,79,3,0,0,0,41,36,0,0,0,0,0,0,0,0,0,0,0,0
85,77,13,4,None,None,None,None,351,76,3,0,0,1,38,39,0,0,0,0,0,0,0,0,0,0,0,0
86,78,13,3,None,None,None,None,353,75,2,0,0,1,39,39,0,0,0,0,0,0,0,0,0,0,0,0
87,79,13,3,None,None,None,None,352,75,3,0,0,0,37,41,1,0,0,0,0,0,0,0,0,0,0,0
88,78,13,4,None,None,None,None,344,82,3,0,0,0,36,40,3,0,0,0,0,0,0,0,0,0,0,0
89,79,13,2,None,None,None,None,343,82,5,0,0,0,40,39,1,0,0,0,0,0,0,0,0,0,0,0
90,80,13,3,None,None,None,None,347,75,6,0,0,0,37,44,0,0,0,0,0,0,0,0,0,0,0,0
