update,leading_edge_index,leading_edge_value,count_under,second_leading_edge_left_index,second_leading_edge_left_val,second_leading_edge_right_index,second_leading_edge_right_val,count_6,count_7,count_8,count_9,count_10,count_11,count_12,count_13,count_14,count_15,count_16,count_17,count_18,count_19,count_20,count_21,count_22,count_23,count_24,count_over
1,511,12,0,None,None,None,None,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0
2,511,12,0,None,None,None,None,0,0,0,0,0,5,502,5,0,0,0,0,0,0,0,0,0,0,0,0
3,511,12,0,None,None,None,None,0,0,0,0,0,4,502,6,0,0,0,0,0,0,0,0,0,0,0,0
4,511,12,0,None,None,None,None,0,0,0,0,0,4,500,8,0,0,0,0,0,0,0,0,0,0,0,0
5,511,12,0,None,None,None,None,0,0,0,0,0,6,497,9,0,0,0,0,0,0,0,0,0,0,0,0
6,511,12,0,None,None,None,None,0,0,0,0,0,1,497,14,0,0,0,0,0,0,0,0,0,0,0,0
7,511,12,0,None,None,None,None,0,0,0,0,0,5,490,17,0,0,0,0,0,0,0,0,0,0,0,0
8,511,12,0,None,None,None,None,0,0,0,0,0,5,487,19,1,0,0,0,0,0,0,0,0,0,0,0
9,511,12,0,None,None,None,None,0,0,0,0,0,5,486,21,0,0,0,0,0,0,0,0,0,0,0,0
10,511,12,0,None,None,None,None,0,0,0,0,0,3,487,22,0,0,0,0,0,0,0,0,0,0,0,0
11,511,12,0,None,None,None,None,0,0,0,0,0,4,482,26,0,0,0,0,0,0,0,0,0,0,0,0
12,511,12,0,None,None,None,None,0,0,0,0,0,6,479,26,1,0,0,0,0,0,0,0,0,0,0,0
13,511,12,0,None,None,None,None,0,0,0,0,0,3,482,27,0,0,0,0,0,0,0,0,0,0,0,0
14,511,12,0,None,None,None,None,0,0,0,0,0,3,489,20,0,0,0,0,0,0,0,0,0,0,0,0
15,511,12,0,None,None,None,None,0,0,0,0,0,2,485,25,0,0,0,0,0,0,0,0,0,0,0,0
16,511,12,0,None,None,None,None,0,0,0,0,0,1,483,28,0,0,0,0,0,0,0,0,0,0,0,0
17,511,12,0,None,None,None,None,0,0,0,0,0,3,478,30,1,0,0,0,0,0,0,0,0,0,0,0
18,511,12,0,None,None,None,None,0,0,0,0,0,2,479,30,1,0,0,0,0,0,0,0,0,0,0,0
19,511,12,0,None,None,None,None,0,0,0,0,0,3,476,33,0,0,0,0,0,0,0,0,0,0,0,0
20,511,12,0,None,None,None,None,0,0,0,0,0,4,471,37,0,0,0,0,0,0,0,0,0,0,0,0
21,511,12,0,None,None,None,None,0,0,0,0,0,3,470,39,0,0,0,0,0,0,0,0,0,0,0,0
22,511,12,0,None,None,None,None,0,0,0,0,0,6,465,40,1,0,0,0,0,0,0,0,0,0,0,0
23,511,12,0,None,None,None,None,0,0,0,0,0,6,466,39,1,0,0,0,0,0,0,0,0,0,0,0
24,511,12,0,None,None,None,None,0,0,0,0,0,6,465,40,1,0,0,0,0,0,0,0,0,0,0,0
25,511,12,0,None,None,None,None,0,0,0,0,0,6,466,40,0,0,0,0,0,0,0,0,0,0,0,0
26,511,12,0,None,None,None,None,0,0,0,0,0,3,466,43,0,0,0,0,0,0,0,0,0,0,0,0
27,511,12,0,None,None,None,None,0,0,0,0,0,6,460,46,0,0,0,0,0,0,0,0,0,0,0,0
28,511,12,0,None,None,None,None,0,0,0,0,0,6,456,50,0,0,0,0,0,0,0,0,0,0,0,0
