"slurm_task_id","replay_gen","count","frac_crossed"
3,9,1,0.001
8,29,1,0.001
24,93,1,0.001
29,113,1,0.001
39,153,2,0.002
40,157,1,0.001
42,165,1,0.001
59,233,1,0.001
122,485,2,0.002
123,489,2,0.002
124,493,49,0.049
125,497,50,0.05
126,501,45,0.045
127,505,31,0.031
128,509,36,0.036
129,513,68,0.068
130,517,145,0.145
131,521,143,0.143
132,525,162,0.162
133,529,162,0.162
134,533,459,0.459
135,537,417,0.417
136,541,419,0.419
137,545,404,0.404
138,549,391,0.391
139,553,429,0.429
140,557,431,0.431
141,561,427,0.427
142,565,352,0.352
143,569,406,0.406
144,573,424,0.424
145,577,382,0.382
146,581,184,0.184
147,585,160,0.16
148,589,153,0.153
149,593,69,0.069
150,597,118,0.118
151,601,88,0.088
152,605,112,0.112
153,609,104,0.104
154,613,91,0.091
155,617,88,0.088
156,621,68,0.068
157,625,70,0.07
158,629,70,0.07
159,633,53,0.053
160,637,52,0.052
161,641,62,0.062
162,645,54,0.054
163,649,39,0.039
164,653,34,0.034
165,657,34,0.034
166,661,40,0.04
167,665,25,0.025
168,669,23,0.023
169,673,25,0.025
170,677,32,0.032
171,681,13,0.013
172,685,49,0.049
173,689,31,0.031
174,693,30,0.03
175,697,31,0.031
176,701,21,0.021
177,705,10,0.01
178,709,6,0.006
179,713,13,0.013
180,717,12,0.012
181,721,23,0.023
182,725,9,0.009
183,729,3,0.003
184,733,5,0.005
185,737,4,0.004
186,741,3,0.003
187,745,1,0.001
189,753,2,0.002
