"slurm_task_id","replay_gen","count","frac_crossed"
2,5,2,0.002
3,9,1,0.001
5,17,2,0.002
6,21,1,0.001
7,25,2,0.002
8,29,2,0.002
9,33,1,0.001
10,37,3,0.003
11,41,2,0.002
13,49,1,0.001
14,53,2,0.002
15,57,1,0.001
16,61,2,0.002
17,65,1,0.001
18,69,2,0.002
19,73,2,0.002
20,77,2,0.002
22,85,4,0.004
24,93,2,0.002
25,97,1,0.001
26,101,2,0.002
30,117,2,0.002
31,121,1,0.001
32,125,3,0.003
34,133,5,0.005
36,141,2,0.002
37,145,3,0.003
38,149,3,0.003
39,153,5,0.005
40,157,3,0.003
41,161,1,0.001
42,165,3,0.003
43,169,4,0.004
44,173,1,0.001
45,177,2,0.002
46,181,3,0.003
48,189,3,0.003
49,193,4,0.004
50,197,6,0.006
51,201,2,0.002
52,205,2,0.002
53,209,3,0.003
54,213,5,0.005
55,217,4,0.004
56,221,1,0.001
57,225,2,0.002
58,229,2,0.002
59,233,3,0.003
60,237,4,0.004
61,241,7,0.007
62,245,7,0.007
63,249,2,0.002
64,253,5,0.005
66,261,1,0.001
67,265,1,0.001
69,273,3,0.003
70,277,1,0.001
71,281,2,0.002
72,285,1,0.001
73,289,5,0.005
74,293,4,0.004
75,297,1,0.001
76,301,1,0.001
78,309,1,0.001
79,313,3,0.003
84,333,1,0.001
85,337,2,0.002
88,349,1,0.001
89,353,2,0.002
90,357,3,0.003
91,361,2,0.002
95,377,1,0.001
96,381,1,0.001
98,389,2,0.002
99,393,1,0.001
100,397,2,0.002
101,401,1,0.001
103,409,1,0.001
104,413,1,0.001
105,417,1,0.001
106,421,1,0.001
107,425,1,0.001
108,429,1,0.001
113,449,1,0.001
115,457,2,0.002
118,469,1,0.001
119,473,1,0.001
120,477,3,0.003
121,481,1,0.001
122,485,1,0.001
127,505,2,0.002
130,517,1,0.001
132,525,3,0.003
133,529,1,0.001
134,533,1,0.001
136,541,1,0.001
140,557,1,0.001
142,565,1,0.001
146,581,1,0.001
149,593,1,0.001
160,637,2,0.002
161,641,1,0.001
168,669,2,0.002
169,673,1,0.001
170,677,1,0.001
176,701,1,0.001
183,729,1,0.001
