"slurm_task_id","replay_gen","count","frac_crossed"
2,5,2,0.002
3,9,1,0.001
4,13,1,0.001
5,17,2,0.002
6,21,1,0.001
7,25,2,0.002
8,29,2,0.002
9,33,1,0.001
10,37,2,0.002
11,41,2,0.002
12,45,1,0.001
13,49,1,0.001
14,53,2,0.002
15,57,1,0.001
16,61,2,0.002
17,65,1,0.001
18,69,2,0.002
19,73,2,0.002
22,85,4,0.004
24,93,2,0.002
25,97,1,0.001
26,101,2,0.002
30,117,2,0.002
31,121,1,0.001
32,125,2,0.002
34,133,1,0.001
36,141,2,0.002
37,145,2,0.002
38,149,2,0.002
39,153,5,0.005
40,157,3,0.003
41,161,2,0.002
42,165,4,0.004
43,169,4,0.004
44,173,1,0.001
45,177,2,0.002
46,181,2,0.002
47,185,1,0.001
48,189,2,0.002
49,193,2,0.002
50,197,2,0.002
51,201,1,0.001
52,205,2,0.002
53,209,2,0.002
54,213,1,0.001
55,217,1,0.001
56,221,1,0.001
57,225,1,0.001
59,233,4,0.004
60,237,4,0.004
61,241,4,0.004
62,245,2,0.002
63,249,2,0.002
64,253,2,0.002
66,261,1,0.001
67,265,1,0.001
69,273,3,0.003
70,277,1,0.001
72,285,1,0.001
75,297,1,0.001
76,301,1,0.001
77,305,3,0.003
78,309,1,0.001
79,313,3,0.003
81,321,1,0.001
84,333,1,0.001
86,341,1,0.001
88,349,1,0.001
89,353,3,0.003
90,357,2,0.002
91,361,2,0.002
92,365,2,0.002
93,369,1,0.001
95,377,2,0.002
98,389,1,0.001
100,397,3,0.003
101,401,1,0.001
103,409,1,0.001
104,413,1,0.001
105,417,2,0.002
106,421,1,0.001
107,425,1,0.001
111,441,1,0.001
113,449,1,0.001
115,457,2,0.002
118,469,1,0.001
119,473,1,0.001
120,477,2,0.002
121,481,1,0.001
122,485,1,0.001
127,505,2,0.002
130,517,1,0.001
132,525,3,0.003
134,533,2,0.002
136,541,1,0.001
137,545,1,0.001
140,557,1,0.001
142,565,1,0.001
144,573,1,0.001
146,581,1,0.001
149,593,1,0.001
153,609,1,0.001
161,641,1,0.001
176,701,1,0.001
