update,leading_edge_index,leading_edge_value,count_under,second_leading_edge_left_index,second_leading_edge_left_val,second_leading_edge_right_index,second_leading_edge_right_val,count_6,count_7,count_8,count_9,count_10,count_11,count_12,count_13,count_14,count_15,count_16,count_17,count_18,count_19,count_20,count_21,count_22,count_23,count_24,count_over
1,7,12,0,None,None,None,None,504,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,12,5,None,None,None,None,497,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,12,6,None,None,None,None,492,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10,12,1,None,None,None,None,488,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,12,4,None,None,None,None,482,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
6,12,12,3,None,None,None,None,477,19,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
7,13,12,4,None,None,None,None,477,17,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14,12,3,None,None,None,None,474,20,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0
9,15,12,5,None,None,None,None,468,23,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
10,15,12,6,None,None,None,None,468,22,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
11,16,12,4,None,None,None,None,469,22,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0
12,16,12,3,None,None,None,None,470,22,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0
13,17,12,0,None,None,None,None,475,19,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0
14,18,12,3,None,None,None,None,472,18,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0
15,19,12,3,None,None,None,None,475,14,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0
16,19,12,2,None,None,None,None,465,25,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0
17,20,12,0,None,None,None,None,460,30,1,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0
18,21,12,4,None,None,None,None,456,29,1,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0
19,22,12,4,None,None,None,None,457,27,2,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0
20,23,12,0,None,None,None,None,458,29,1,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0
21,24,12,3,None,None,None,None,451,32,1,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0
22,25,12,2,None,None,None,None,455,28,1,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0
23,25,12,5,None,None,None,None,450,30,1,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0
24,26,12,4,None,None,None,None,447,31,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
25,27,12,8,None,None,None,None,442,32,2,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0
26,28,12,2,None,None,None,None,443,37,1,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
27,29,12,3,None,None,None,None,438,40,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
28,30,12,2,None,None,None,None,442,35,2,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
29,31,12,6,None,None,None,None,435,38,1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
30,32,12,4,None,None,None,None,438,36,1,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
31,33,12,1,None,None,None,None,441,36,1,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
32,34,12,5,None,None,None,None,428,43,1,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
33,35,12,3,None,None,None,None,433,37,2,2,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
34,36,12,1,None,None,None,None,427,43,1,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0
35,37,12,4,None,None,None,None,416,51,1,2,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
36,38,12,3,None,None,None,None,416,51,2,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0
37,39,12,0,None,None,None,None,410,58,2,3,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0
