update,leading_edge_index,leading_edge_value,count_under,second_leading_edge_left_index,second_leading_edge_left_val,second_leading_edge_right_index,second_leading_edge_right_val,count_6,count_7,count_8,count_9,count_10,count_11,count_12,count_13,count_14,count_15,count_16,count_17,count_18,count_19,count_20,count_21,count_22,count_23,count_24,count_over
1,7,12,0,None,None,None,None,504,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,12,3,None,None,None,None,499,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,12,9,None,None,None,None,488,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10,12,4,None,None,None,None,486,11,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,12,1,None,None,None,None,483,16,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
6,12,12,3,None,None,None,None,475,21,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
7,13,12,1,None,None,None,None,472,25,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14,12,3,None,None,None,None,473,21,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0
9,15,12,4,None,None,None,None,473,18,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16,12,3,None,None,None,None,472,19,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
11,17,12,2,None,None,None,None,470,21,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
12,18,12,8,None,None,None,None,458,28,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
13,19,12,4,None,None,None,None,449,39,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0
14,20,12,6,None,None,None,None,451,34,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0
15,21,12,4,None,None,None,None,455,31,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0
16,21,12,4,None,None,None,None,461,24,1,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0
17,22,12,3,None,None,None,None,456,30,0,0,0,1,20,2,0,0,0,0,0,0,0,0,0,0,0,0
18,23,12,4,None,None,None,None,449,35,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0
19,24,12,3,None,None,None,None,448,36,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0
20,24,12,3,None,None,None,None,447,37,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0
21,25,12,2,None,None,None,None,453,30,1,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0
22,24,12,4,None,None,None,None,449,32,2,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0
23,25,12,4,None,None,None,None,453,28,1,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0
24,26,12,2,None,None,None,None,449,34,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
25,27,12,2,None,None,None,None,448,35,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
