update,leading_edge_index,leading_edge_value,count_under,second_leading_edge_left_index,second_leading_edge_left_val,second_leading_edge_right_index,second_leading_edge_right_val,count_6,count_7,count_8,count_9,count_10,count_11,count_12,count_13,count_14,count_15,count_16,count_17,count_18,count_19,count_20,count_21,count_22,count_23,count_24,count_over
1,511,12,0,None,None,None,None,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0
2,511,12,0,None,None,None,None,0,0,0,0,0,2,508,2,0,0,0,0,0,0,0,0,0,0,0,0
3,511,12,0,None,None,None,None,0,0,0,0,0,4,507,1,0,0,0,0,0,0,0,0,0,0,0,0
4,511,12,0,None,None,None,None,0,0,0,0,0,4,502,6,0,0,0,0,0,0,0,0,0,0,0,0
5,511,12,0,None,None,None,None,0,0,0,0,0,5,496,10,1,0,0,0,0,0,0,0,0,0,0,0
6,511,12,0,None,None,None,None,0,0,0,0,0,2,495,14,1,0,0,0,0,0,0,0,0,0,0,0
7,511,12,0,None,None,None,None,0,0,0,0,0,3,498,11,0,0,0,0,0,0,0,0,0,0,0,0
8,511,12,0,None,None,None,None,0,0,0,0,0,3,492,17,0,0,0,0,0,0,0,0,0,0,0,0
9,511,12,0,None,None,None,None,0,0,0,0,0,5,491,16,0,0,0,0,0,0,0,0,0,0,0,0
10,511,12,0,None,None,None,None,0,0,0,0,0,2,497,13,0,0,0,0,0,0,0,0,0,0,0,0
11,511,12,0,None,None,None,None,0,0,0,0,0,3,500,9,0,0,0,0,0,0,0,0,0,0,0,0
12,511,12,0,None,None,None,None,0,0,0,0,0,4,492,16,0,0,0,0,0,0,0,0,0,0,0,0
13,511,12,0,None,None,None,None,0,0,0,0,0,2,492,18,0,0,0,0,0,0,0,0,0,0,0,0
14,511,12,0,None,None,None,None,0,0,0,0,0,3,492,17,0,0,0,0,0,0,0,0,0,0,0,0
15,511,12,0,None,None,None,None,0,0,0,0,0,4,489,19,0,0,0,0,0,0,0,0,0,0,0,0
16,511,12,0,None,None,None,None,0,0,0,0,0,4,487,21,0,0,0,0,0,0,0,0,0,0,0,0
17,511,12,0,None,None,None,None,0,0,0,0,0,2,485,25,0,0,0,0,0,0,0,0,0,0,0,0
18,511,12,0,None,None,None,None,0,0,0,0,0,1,486,24,1,0,0,0,0,0,0,0,0,0,0,0
19,511,12,0,None,None,None,None,0,0,0,0,0,6,481,23,2,0,0,0,0,0,0,0,0,0,0,0
20,511,12,0,None,None,None,None,0,0,0,0,0,3,482,23,4,0,0,0,0,0,0,0,0,0,0,0
21,511,12,0,None,None,None,None,0,0,0,0,0,3,476,30,3,0,0,0,0,0,0,0,0,0,0,0
22,511,12,0,None,None,None,None,0,0,0,0,0,3,481,23,5,0,0,0,0,0,0,0,0,0,0,0
23,511,12,0,None,None,None,None,0,0,0,0,0,3,483,21,5,0,0,0,0,0,0,0,0,0,0,0
24,511,12,0,None,None,None,None,0,0,0,0,0,2,481,25,4,0,0,0,0,0,0,0,0,0,0,0
25,511,12,0,None,None,None,None,0,0,0,0,0,1,481,27,3,0,0,0,0,0,0,0,0,0,0,0
26,511,12,0,None,None,None,None,0,0,0,0,0,4,480,25,3,0,0,0,0,0,0,0,0,0,0,0
27,511,12,0,None,None,None,None,0,0,0,0,0,2,480,28,2,0,0,0,0,0,0,0,0,0,0,0
28,511,12,0,None,None,None,None,0,0,0,0,0,1,486,24,1,0,0,0,0,0,0,0,0,0,0,0
29,511,12,0,None,None,None,None,0,0,0,0,0,3,477,31,1,0,0,0,0,0,0,0,0,0,0,0
30,511,12,0,None,None,None,None,0,0,0,0,0,6,477,29,0,0,0,0,0,0,0,0,0,0,0,0
31,511,12,0,None,None,None,None,0,0,0,0,0,3,482,27,0,0,0,0,0,0,0,0,0,0,0,0
32,511,12,0,None,None,None,None,0,0,0,0,0,3,485,23,1,0,0,0,0,0,0,0,0,0,0,0
33,511,12,0,None,None,None,None,0,0,0,0,0,4,485,23,0,0,0,0,0,0,0,0,0,0,0,0
34,511,12,0,None,None,None,None,0,0,0,0,0,3,486,23,0,0,0,0,0,0,0,0,0,0,0,0
35,511,12,0,None,None,None,None,0,0,0,0,0,1,484,27,0,0,0,0,0,0,0,0,0,0,0,0
36,511,12,0,None,None,None,None,0,0,0,0,0,2,481,29,0,0,0,0,0,0,0,0,0,0,0,0
37,511,12,0,None,None,None,None,0,0,0,0,0,2,481,29,0,0,0,0,0,0,0,0,0,0,0,0
38,511,12,0,None,None,None,None,0,0,0,0,0,3,476,33,0,0,0,0,0,0,0,0,0,0,0,0
39,511,12,0,None,None,None,None,0,0,0,0,0,3,471,38,0,0,0,0,0,0,0,0,0,0,0,0
40,511,12,0,None,None,None,None,0,0,0,0,0,2,472,38,0,0,0,0,0,0,0,0,0,0,0,0
41,511,12,0,None,None,None,None,0,0,0,0,0,2,472,38,0,0,0,0,0,0,0,0,0,0,0,0
42,511,12,0,None,None,None,None,0,0,0,0,0,3,472,37,0,0,0,0,0,0,0,0,0,0,0,0
43,511,12,0,None,None,None,None,0,0,0,0,0,2,472,38,0,0,0,0,0,0,0,0,0,0,0,0
44,511,12,0,None,None,None,None,0,0,0,0,0,3,476,33,0,0,0,0,0,0,0,0,0,0,0,0
45,511,12,0,None,None,None,None,0,0,0,0,0,4,478,30,0,0,0,0,0,0,0,0,0,0,0,0
46,511,12,0,None,None,None,None,0,0,0,0,0,4,481,27,0,0,0,0,0,0,0,0,0,0,0,0
47,511,12,0,None,None,None,None,0,0,0,0,0,3,477,32,0,0,0,0,0,0,0,0,0,0,0,0
48,511,12,0,None,None,None,None,0,0,0,0,0,6,477,29,0,0,0,0,0,0,0,0,0,0,0,0
49,511,12,0,None,None,None,None,0,0,0,0,0,10,469,33,0,0,0,0,0,0,0,0,0,0,0,0
50,511,12,0,None,None,None,None,0,0,0,0,0,2,474,36,0,0,0,0,0,0,0,0,0,0,0,0
51,511,12,0,None,None,None,None,0,0,0,0,0,0,477,35,0,0,0,0,0,0,0,0,0,0,0,0
52,511,12,0,None,None,None,None,0,0,0,0,0,2,480,30,0,0,0,0,0,0,0,0,0,0,0,0
53,511,12,0,None,None,None,None,0,0,0,0,0,4,478,30,0,0,0,0,0,0,0,0,0,0,0,0
54,511,12,0,None,None,None,None,0,0,0,0,0,1,480,31,0,0,0,0,0,0,0,0,0,0,0,0
55,511,12,0,None,None,None,None,0,0,0,0,0,5,467,39,1,0,0,0,0,0,0,0,0,0,0,0
56,511,12,0,None,None,None,None,0,0,0,0,0,4,470,37,1,0,0,0,0,0,0,0,0,0,0,0
57,511,12,0,None,None,None,None,0,0,0,0,0,4,467,40,1,0,0,0,0,0,0,0,0,0,0,0
58,511,12,0,None,None,None,None,0,0,0,0,0,5,462,43,2,0,0,0,0,0,0,0,0,0,0,0
59,511,12,0,None,None,None,None,0,0,0,0,0,7,460,43,2,0,0,0,0,0,0,0,0,0,0,0
60,511,12,0,None,None,None,None,0,0,0,0,0,4,456,51,1,0,0,0,0,0,0,0,0,0,0,0
61,511,12,0,None,None,None,None,0,0,0,0,0,5,444,62,1,0,0,0,0,0,0,0,0,0,0,0
62,511,12,0,None,None,None,None,0,0,0,0,0,4,435,73,0,0,0,0,0,0,0,0,0,0,0,0
63,511,12,0,None,None,None,None,0,0,0,0,0,1,437,73,1,0,0,0,0,0,0,0,0,0,0,0
64,511,12,0,None,None,None,None,0,0,0,0,0,2,438,69,3,0,0,0,0,0,0,0,0,0,0,0
65,511,12,0,None,None,None,None,0,0,0,0,0,1,442,67,2,0,0,0,0,0,0,0,0,0,0,0
66,511,12,0,None,None,None,None,0,0,0,0,0,7,421,80,4,0,0,0,0,0,0,0,0,0,0,0
67,511,12,0,None,None,None,None,0,0,0,0,0,5,423,83,1,0,0,0,0,0,0,0,0,0,0,0
68,511,12,0,None,None,None,None,0,0,0,0,0,4,424,82,2,0,0,0,0,0,0,0,0,0,0,0
69,511,12,0,None,None,None,None,0,0,0,0,0,5,423,83,1,0,0,0,0,0,0,0,0,0,0,0
70,511,12,0,None,None,None,None,0,0,0,0,0,4,423,84,1,0,0,0,0,0,0,0,0,0,0,0
71,511,12,0,None,None,None,None,0,0,0,0,0,0,425,85,2,0,0,0,0,0,0,0,0,0,0,0
72,511,12,0,None,None,None,None,0,0,0,0,0,3,427,80,2,0,0,0,0,0,0,0,0,0,0,0
73,511,12,0,None,None,None,None,0,0,0,0,0,0,424,86,2,0,0,0,0,0,0,0,0,0,0,0
74,511,12,0,None,None,None,None,0,0,0,0,0,3,418,89,2,0,0,0,0,0,0,0,0,0,0,0
75,511,12,0,None,None,None,None,0,0,0,0,0,2,419,87,4,0,0,0,0,0,0,0,0,0,0,0
76,511,12,0,None,None,None,None,0,0,0,0,0,4,419,84,5,0,0,0,0,0,0,0,0,0,0,0
77,511,12,0,None,None,None,None,0,0,0,0,0,1,424,82,5,0,0,0,0,0,0,0,0,0,0,0
78,511,12,0,None,None,None,None,0,0,0,0,0,3,429,76,4,0,0,0,0,0,0,0,0,0,0,0
79,511,12,0,None,None,None,None,0,0,0,0,0,7,427,72,6,0,0,0,0,0,0,0,0,0,0,0
80,511,12,0,None,None,None,None,0,0,0,0,0,1,436,68,7,0,0,0,0,0,0,0,0,0,0,0
81,511,12,0,None,None,None,None,0,0,0,0,0,4,439,63,6,0,0,0,0,0,0,0,0,0,0,0
82,511,12,0,None,None,None,None,0,0,0,0,0,2,440,65,5,0,0,0,0,0,0,0,0,0,0,0
83,511,12,0,None,None,None,None,0,0,0,0,0,4,440,64,4,0,0,0,0,0,0,0,0,0,0,0
84,511,12,0,None,None,None,None,0,0,0,0,0,2,448,57,5,0,0,0,0,0,0,0,0,0,0,0
85,511,12,0,None,None,None,None,0,0,0,0,0,6,449,52,5,0,0,0,0,0,0,0,0,0,0,0
86,511,12,0,None,None,None,None,0,0,0,0,0,5,447,54,6,0,0,0,0,0,0,0,0,0,0,0
87,511,12,0,None,None,None,None,0,0,0,0,0,4,456,46,6,0,0,0,0,0,0,0,0,0,0,0
88,511,12,0,None,None,None,None,0,0,0,0,0,1,458,46,7,0,0,0,0,0,0,0,0,0,0,0
89,511,12,0,None,None,None,None,0,0,0,0,0,3,457,45,7,0,0,0,0,0,0,0,0,0,0,0
90,511,12,0,None,None,None,None,0,0,0,0,0,3,466,36,7,0,0,0,0,0,0,0,0,0,0,0
91,511,12,0,None,None,None,None,0,0,0,0,0,5,458,39,10,0,0,0,0,0,0,0,0,0,0,0
92,511,12,0,None,None,None,None,0,0,0,0,0,2,462,41,7,0,0,0,0,0,0,0,0,0,0,0
93,511,12,0,None,None,None,None,0,0,0,0,0,3,453,48,8,0,0,0,0,0,0,0,0,0,0,0
94,511,12,0,None,None,None,None,0,0,0,0,0,2,458,44,8,0,0,0,0,0,0,0,0,0,0,0
95,511,12,0,None,None,None,None,0,0,0,0,0,4,449,52,7,0,0,0,0,0,0,0,0,0,0,0
96,511,13,0,None,None,None,None,0,0,0,0,0,2,447,57,6,0,0,0,0,0,0,0,0,0,0,0
97,511,13,0,None,None,None,None,0,0,0,0,0,2,443,60,7,0,0,0,0,0,0,0,0,0,0,0
98,511,13,0,None,None,None,None,0,0,0,0,0,4,437,61,10,0,0,0,0,0,0,0,0,0,0,0
99,511,12,0,None,None,None,None,0,0,0,0,0,3,443,56,10,0,0,0,0,0,0,0,0,0,0,0
100,511,12,0,None,None,None,None,0,0,0,0,0,2,436,62,12,0,0,0,0,0,0,0,0,0,0,0
101,511,12,0,None,None,None,None,0,0,0,0,0,2,439,61,10,0,0,0,0,0,0,0,0,0,0,0
102,511,13,0,None,None,None,None,0,0,0,0,0,6,436,61,9,0,0,0,0,0,0,0,0,0,0,0
103,511,13,0,None,None,None,None,0,0,0,0,0,0,443,63,6,0,0,0,0,0,0,0,0,0,0,0
104,511,13,0,None,None,None,None,0,0,0,0,0,2,442,64,4,0,0,0,0,0,0,0,0,0,0,0
105,511,13,0,None,None,None,None,0,0,0,0,0,3,438,69,2,0,0,0,0,0,0,0,0,0,0,0
106,511,13,0,None,None,None,None,0,0,0,0,0,6,428,74,4,0,0,0,0,0,0,0,0,0,0,0
107,511,13,0,None,None,None,None,0,0,0,0,0,4,429,74,5,0,0,0,0,0,0,0,0,0,0,0
108,511,13,0,None,None,None,None,0,0,0,0,0,1,429,78,4,0,0,0,0,0,0,0,0,0,0,0
109,511,13,0,None,None,None,None,0,0,0,0,0,4,426,77,5,0,0,0,0,0,0,0,0,0,0,0
110,511,13,0,None,None,None,None,0,0,0,0,0,0,430,76,6,0,0,0,0,0,0,0,0,0,0,0
111,511,13,0,None,None,None,None,0,0,0,0,0,2,423,81,6,0,0,0,0,0,0,0,0,0,0,0
112,511,13,0,None,None,None,None,0,0,0,0,0,4,426,77,5,0,0,0,0,0,0,0,0,0,0,0
113,511,12,0,None,None,None,None,0,0,0,0,0,0,429,76,7,0,0,0,0,0,0,0,0,0,0,0
114,511,12,0,None,None,None,None,0,0,0,0,0,5,434,67,6,0,0,0,0,0,0,0,0,0,0,0
115,511,12,0,None,None,None,None,0,0,0,0,0,1,435,69,7,0,0,0,0,0,0,0,0,0,0,0
116,511,12,0,None,None,None,None,0,0,0,0,0,2,443,61,6,0,0,0,0,0,0,0,0,0,0,0
117,511,12,0,None,None,None,None,0,0,0,0,0,5,440,62,5,0,0,0,0,0,0,0,0,0,0,0
118,511,12,0,None,None,None,None,0,0,0,0,0,3,443,60,6,0,0,0,0,0,0,0,0,0,0,0
119,511,12,0,None,None,None,None,0,0,0,0,0,3,441,62,6,0,0,0,0,0,0,0,0,0,0,0
120,511,12,0,None,None,None,None,0,0,0,0,0,3,434,68,7,0,0,0,0,0,0,0,0,0,0,0
121,511,12,0,None,None,None,None,0,0,0,0,0,1,440,67,4,0,0,0,0,0,0,0,0,0,0,0
122,511,12,0,None,None,None,None,0,0,0,0,0,3,435,70,4,0,0,0,0,0,0,0,0,0,0,0
123,511,12,0,None,None,None,None,0,0,0,0,0,3,432,73,4,0,0,0,0,0,0,0,0,0,0,0
124,511,12,0,None,None,None,None,0,0,0,0,0,2,434,73,3,0,0,0,0,0,0,0,0,0,0,0
125,511,12,0,None,None,None,None,0,0,0,0,0,1,429,79,3,0,0,0,0,0,0,0,0,0,0,0
126,511,12,0,None,None,None,None,0,0,0,0,0,2,432,76,2,0,0,0,0,0,0,0,0,0,0,0
127,511,12,0,None,None,None,None,0,0,0,0,0,1,434,77,0,0,0,0,0,0,0,0,0,0,0,0
128,511,12,0,None,None,None,None,0,0,0,0,0,4,435,72,1,0,0,0,0,0,0,0,0,0,0,0
129,511,12,0,None,None,None,None,0,0,0,0,0,2,437,71,2,0,0,0,0,0,0,0,0,0,0,0
130,511,12,0,None,None,None,None,0,0,0,0,0,4,435,72,1,0,0,0,0,0,0,0,0,0,0,0
131,511,12,0,None,None,None,None,0,0,0,0,0,1,447,62,2,0,0,0,0,0,0,0,0,0,0,0
132,511,12,0,None,None,None,None,0,0,0,0,0,0,446,63,3,0,0,0,0,0,0,0,0,0,0,0
133,511,12,0,None,None,None,None,0,0,0,0,0,3,441,62,6,0,0,0,0,0,0,0,0,0,0,0
134,511,12,0,None,None,None,None,0,0,0,0,0,2,441,64,5,0,0,0,0,0,0,0,0,0,0,0
135,511,12,0,None,None,None,None,0,0,0,0,0,1,445,62,4,0,0,0,0,0,0,0,0,0,0,0
136,511,12,0,None,None,None,None,0,0,0,0,0,2,433,74,3,0,0,0,0,0,0,0,0,0,0,0
137,511,12,0,None,None,None,None,0,0,0,0,0,3,433,72,4,0,0,0,0,0,0,0,0,0,0,0
138,511,12,0,None,None,None,None,0,0,0,0,0,5,439,65,3,0,0,0,0,0,0,0,0,0,0,0
139,511,12,0,None,None,None,None,0,0,0,0,0,3,442,63,4,0,0,0,0,0,0,0,0,0,0,0
140,511,12,0,None,None,None,None,0,0,0,0,0,2,435,68,7,0,0,0,0,0,0,0,0,0,0,0
141,511,12,0,None,None,None,None,0,0,0,0,0,8,436,61,7,0,0,0,0,0,0,0,0,0,0,0
142,511,12,0,None,None,None,None,0,0,0,0,0,6,444,53,9,0,0,0,0,0,0,0,0,0,0,0
143,511,12,0,None,None,None,None,0,0,0,0,0,1,450,54,7,0,0,0,0,0,0,0,0,0,0,0
144,511,12,0,None,None,None,None,0,0,0,0,0,3,450,53,6,0,0,0,0,0,0,0,0,0,0,0
145,511,12,0,None,None,None,None,0,0,0,0,0,4,451,56,1,0,0,0,0,0,0,0,0,0,0,0
