update,leading_edge_index,leading_edge_value,count_under,second_leading_edge_left_index,second_leading_edge_left_val,second_leading_edge_right_index,second_leading_edge_right_val,count_6,count_7,count_8,count_9,count_10,count_11,count_12,count_13,count_14,count_15,count_16,count_17,count_18,count_19,count_20,count_21,count_22,count_23,count_24,count_over
1,7,12,0,None,None,None,None,504,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,12,3,None,None,None,None,496,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,12,2,None,None,None,None,493,7,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10,12,6,None,None,None,None,486,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,12,4,None,None,None,None,487,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
6,12,12,5,None,None,None,None,484,11,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
7,13,12,3,None,None,None,None,486,10,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14,12,4,None,None,None,None,485,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
9,15,12,4,None,None,None,None,483,10,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0
10,16,12,2,None,None,None,None,479,15,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
11,17,12,2,None,None,None,None,475,17,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
12,17,12,6,None,None,None,None,471,17,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
13,18,12,4,None,None,None,None,478,11,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
14,19,12,1,None,None,None,None,478,13,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
15,20,12,4,None,None,None,None,471,17,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
16,21,12,4,None,None,None,None,466,20,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
17,22,12,1,None,None,None,None,468,19,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
18,23,12,3,None,None,None,None,457,28,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
19,24,12,3,None,None,None,None,455,29,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
20,25,12,5,None,None,None,None,456,25,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
21,26,12,5,None,None,None,None,447,33,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
22,27,12,1,None,None,None,None,450,33,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
23,28,12,1,None,None,None,None,449,32,1,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0
24,29,12,1,None,None,None,None,455,24,3,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0
25,30,12,2,None,None,None,None,452,25,2,0,0,0,29,2,0,0,0,0,0,0,0,0,0,0,0,0
26,31,12,4,None,None,None,None,454,21,1,0,0,0,29,3,0,0,0,0,0,0,0,0,0,0,0,0
27,32,12,4,None,None,None,None,452,22,1,0,0,0,30,3,0,0,0,0,0,0,0,0,0,0,0,0
28,33,12,5,None,None,None,None,445,26,2,0,0,0,29,5,0,0,0,0,0,0,0,0,0,0,0,0
29,33,12,2,None,None,None,None,451,24,1,0,0,0,31,3,0,0,0,0,0,0,0,0,0,0,0,0
30,34,12,0,None,None,None,None,448,28,1,0,0,1,32,2,0,0,0,0,0,0,0,0,0,0,0,0
31,35,12,0,None,None,None,None,448,27,1,0,0,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0
32,35,12,5,None,None,None,None,445,25,1,0,0,0,33,3,0,0,0,0,0,0,0,0,0,0,0,0
33,36,12,4,None,None,None,None,441,30,0,0,0,1,32,4,0,0,0,0,0,0,0,0,0,0,0,0
34,37,12,6,None,None,None,None,442,25,1,0,0,0,34,4,0,0,0,0,0,0,0,0,0,0,0,0
35,38,12,3,None,None,None,None,446,21,3,0,0,0,36,3,0,0,0,0,0,0,0,0,0,0,0,0
36,39,12,5,None,None,None,None,434,29,4,0,0,0,38,2,0,0,0,0,0,0,0,0,0,0,0,0
37,40,12,6,None,None,None,None,429,30,6,0,0,0,36,5,0,0,0,0,0,0,0,0,0,0,0,0
38,41,11,4,None,None,None,None,428,33,5,0,0,1,35,6,0,0,0,0,0,0,0,0,0,0,0,0
39,41,13,1,None,None,None,None,433,30,6,0,0,1,36,5,0,0,0,0,0,0,0,0,0,0,0,0
40,42,13,5,None,None,None,None,429,30,5,0,0,0,37,6,0,0,0,0,0,0,0,0,0,0,0,0
41,43,13,1,None,None,None,None,420,41,6,0,0,0,33,11,0,0,0,0,0,0,0,0,0,0,0,0
42,44,13,3,None,None,None,None,421,36,7,0,0,0,35,10,0,0,0,0,0,0,0,0,0,0,0,0
43,45,13,3,None,None,None,None,417,36,10,0,0,1,33,12,0,0,0,0,0,0,0,0,0,0,0,0
44,46,13,3,None,None,None,None,416,39,7,0,0,0,30,17,0,0,0,0,0,0,0,0,0,0,0,0
45,47,13,0,None,None,None,None,421,36,7,0,0,0,30,18,0,0,0,0,0,0,0,0,0,0,0,0
46,48,13,5,None,None,None,None,418,35,5,0,0,0,32,17,0,0,0,0,0,0,0,0,0,0,0,0
47,49,13,4,None,None,None,None,418,35,5,0,0,0,31,18,1,0,0,0,0,0,0,0,0,0,0,0
48,50,13,1,None,None,None,None,423,34,3,0,0,0,31,17,3,0,0,0,0,0,0,0,0,0,0,0
49,51,13,1,None,None,None,None,424,32,3,0,0,0,30,17,5,0,0,0,0,0,0,0,0,0,0,0
50,52,13,4,None,None,None,None,419,35,1,0,0,0,31,16,6,0,0,0,0,0,0,0,0,0,0,0
51,52,13,2,None,None,None,None,414,43,0,0,0,0,32,15,6,0,0,0,0,0,0,0,0,0,0,0
52,53,14,3,None,None,None,None,408,45,2,0,0,0,33,15,6,0,0,0,0,0,0,0,0,0,0,0
53,53,13,2,None,None,None,None,406,48,2,0,0,1,31,16,6,0,0,0,0,0,0,0,0,0,0,0
54,53,13,2,None,None,None,None,404,50,2,0,0,0,34,13,7,0,0,0,0,0,0,0,0,0,0,0
55,54,13,2,None,None,None,None,397,55,3,0,0,0,33,17,5,0,0,0,0,0,0,0,0,0,0,0
56,55,13,6,None,None,None,None,392,54,5,0,0,0,34,17,4,0,0,0,0,0,0,0,0,0,0,0
57,56,13,3,None,None,None,None,392,55,5,0,0,0,36,19,2,0,0,0,0,0,0,0,0,0,0,0
