update,leading_edge_index,leading_edge_value,count_under,second_leading_edge_left_index,second_leading_edge_left_val,second_leading_edge_right_index,second_leading_edge_right_val,count_6,count_7,count_8,count_9,count_10,count_11,count_12,count_13,count_14,count_15,count_16,count_17,count_18,count_19,count_20,count_21,count_22,count_23,count_24,count_over
1,7,12,0,None,None,None,None,504,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,12,1,None,None,None,None,499,3,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,12,2,None,None,None,None,498,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
4,9,12,5,None,None,None,None,490,7,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0
5,10,12,2,None,None,None,None,485,14,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0
6,9,12,1,None,None,None,None,487,14,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
7,10,12,3,None,None,None,None,484,14,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
8,11,12,4,None,None,None,None,481,15,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
9,12,12,9,None,None,None,None,471,19,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0
10,13,12,3,None,None,None,None,471,24,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0
11,14,12,2,None,None,None,None,468,26,1,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0
12,14,12,2,None,None,None,None,461,32,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
13,15,12,0,None,None,None,None,464,31,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
14,16,12,4,None,None,None,None,461,30,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0
15,17,12,3,None,None,None,None,458,33,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
16,18,12,3,None,None,None,None,457,33,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
17,19,12,6,None,None,None,None,453,33,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
18,20,12,5,None,None,None,None,450,35,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
19,21,12,4,None,None,None,None,439,46,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
20,22,12,3,None,None,None,None,437,49,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
21,23,12,3,None,None,None,None,432,53,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
22,23,12,1,None,None,None,None,445,42,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
23,24,12,3,None,None,None,None,439,45,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
24,25,12,7,None,None,None,None,435,42,2,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
25,25,12,6,None,None,None,None,438,42,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,12,5,None,None,None,None,439,41,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
27,27,12,9,None,None,None,None,428,47,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
28,28,12,5,None,None,None,None,435,42,1,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29,12,5,None,None,None,None,433,43,1,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0
30,30,12,2,None,None,None,None,436,43,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
31,31,12,2,None,None,None,None,427,51,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
32,32,12,2,None,None,None,None,422,54,1,0,0,1,31,1,0,0,0,0,0,0,0,0,0,0,0,0
33,33,12,1,None,None,None,None,414,62,1,0,0,0,31,3,0,0,0,0,0,0,0,0,0,0,0,0
34,33,12,3,None,None,None,None,401,73,1,0,0,0,30,4,0,0,0,0,0,0,0,0,0,0,0,0
35,34,12,1,None,None,None,None,392,82,2,0,0,0,31,4,0,0,0,0,0,0,0,0,0,0,0,0
36,35,12,2,None,None,None,None,386,85,3,0,0,0,31,5,0,0,0,0,0,0,0,0,0,0,0,0
37,36,12,2,None,None,None,None,387,85,1,0,0,1,31,5,0,0,0,0,0,0,0,0,0,0,0,0
38,37,12,0,None,None,None,None,384,89,1,0,0,0,34,4,0,0,0,0,0,0,0,0,0,0,0,0
39,38,12,0,None,None,None,None,377,92,4,0,0,0,35,4,0,0,0,0,0,0,0,0,0,0,0,0
40,39,12,4,None,None,None,None,368,96,4,0,0,0,36,4,0,0,0,0,0,0,0,0,0,0,0,0
41,40,12,4,None,None,None,None,369,94,4,0,0,2,36,3,0,0,0,0,0,0,0,0,0,0,0,0
42,41,12,3,None,None,None,None,366,96,5,0,0,0,38,4,0,0,0,0,0,0,0,0,0,0,0,0
43,42,12,1,None,None,None,None,375,89,4,0,0,0,41,2,0,0,0,0,0,0,0,0,0,0,0,0
44,43,12,0,None,None,None,None,376,88,4,0,0,0,39,5,0,0,0,0,0,0,0,0,0,0,0,0
45,43,12,4,None,None,None,None,363,95,6,0,0,0,36,8,0,0,0,0,0,0,0,0,0,0,0,0
46,43,12,4,None,None,None,None,362,96,6,0,0,0,32,12,0,0,0,0,0,0,0,0,0,0,0,0
47,44,12,4,None,None,None,None,362,94,7,0,0,0,28,17,0,0,0,0,0,0,0,0,0,0,0,0
48,45,12,5,None,None,None,None,358,96,6,1,0,2,29,15,0,0,0,0,0,0,0,0,0,0,0,0
49,46,12,2,None,None,None,None,353,103,5,2,0,0,29,18,0,0,0,0,0,0,0,0,0,0,0,0
50,47,12,5,None,None,None,None,347,108,4,0,0,0,29,19,0,0,0,0,0,0,0,0,0,0,0,0
51,48,12,1,None,None,None,None,357,103,2,0,0,0,31,18,0,0,0,0,0,0,0,0,0,0,0,0
52,49,12,3,None,None,None,None,349,108,2,0,0,0,35,15,0,0,0,0,0,0,0,0,0,0,0,0
53,49,12,0,None,None,None,None,351,110,1,0,0,0,34,16,0,0,0,0,0,0,0,0,0,0,0,0
54,50,12,7,None,None,None,None,346,105,3,0,0,0,37,13,1,0,0,0,0,0,0,0,0,0,0,0
55,51,12,5,None,None,None,None,352,97,6,0,0,0,38,13,1,0,0,0,0,0,0,0,0,0,0,0
56,52,12,3,None,None,None,None,351,98,7,0,0,0,38,14,1,0,0,0,0,0,0,0,0,0,0,0
57,53,12,3,None,None,None,None,355,90,10,0,0,3,36,14,1,0,0,0,0,0,0,0,0,0,0,0
58,54,12,4,None,None,None,None,351,91,11,0,0,1,38,15,1,0,0,0,0,0,0,0,0,0,0,0
59,55,12,2,None,None,None,None,353,93,8,0,0,0,42,13,1,0,0,0,0,0,0,0,0,0,0,0
60,56,12,1,None,None,None,None,350,101,3,0,0,0,42,14,1,0,0,0,0,0,0,0,0,0,0,0
61,57,12,2,None,None,None,None,342,107,3,0,0,0,45,12,1,0,0,0,0,0,0,0,0,0,0,0
