update,leading_edge_index,leading_edge_value,count_under,second_leading_edge_left_index,second_leading_edge_left_val,second_leading_edge_right_index,second_leading_edge_right_val,count_6,count_7,count_8,count_9,count_10,count_11,count_12,count_13,count_14,count_15,count_16,count_17,count_18,count_19,count_20,count_21,count_22,count_23,count_24,count_over
1,7,12,0,None,None,None,None,504,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,12,4,None,None,None,None,495,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,12,4,None,None,None,None,491,6,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10,12,3,None,None,None,None,492,5,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,12,4,None,None,None,None,482,13,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
6,12,12,5,None,None,None,None,480,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
7,13,12,2,None,None,None,None,479,17,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14,12,2,None,None,None,None,476,19,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
9,15,12,4,None,None,None,None,467,25,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16,12,6,None,None,None,None,460,29,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
11,17,12,5,None,None,None,None,463,26,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
12,18,12,4,None,None,None,None,459,30,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
13,18,12,5,None,None,None,None,454,33,1,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0
14,19,12,5,None,None,None,None,455,32,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0
15,19,12,2,None,None,None,None,456,34,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
16,20,12,4,None,None,None,None,454,33,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
17,21,12,5,None,None,None,None,449,36,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
18,22,12,5,None,None,None,None,448,36,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
19,23,12,7,None,None,None,None,453,28,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
20,24,12,4,None,None,None,None,456,26,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
21,25,12,4,None,None,None,None,458,23,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
22,26,12,3,None,None,None,None,452,31,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
23,27,12,3,None,None,None,None,453,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
24,28,12,1,None,None,None,None,456,26,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
25,29,12,3,None,None,None,None,453,26,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
26,30,12,2,None,None,None,None,453,26,1,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0
27,31,12,4,None,None,None,None,450,27,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0
28,32,12,3,None,None,None,None,451,25,0,0,0,0,30,3,0,0,0,0,0,0,0,0,0,0,0,0
29,33,12,3,None,None,None,None,451,24,0,0,0,0,30,4,0,0,0,0,0,0,0,0,0,0,0,0
30,34,12,4,None,None,None,None,450,24,0,0,0,0,29,4,1,0,0,0,0,0,0,0,0,0,0,0
31,35,12,2,None,None,None,None,448,26,0,0,0,0,32,4,0,0,0,0,0,0,0,0,0,0,0,0
32,36,12,1,None,None,None,None,447,27,0,0,0,0,34,3,0,0,0,0,0,0,0,0,0,0,0,0
33,37,12,3,None,None,None,None,442,29,0,0,0,0,36,2,0,0,0,0,0,0,0,0,0,0,0,0
34,38,12,2,None,None,None,None,433,38,0,0,0,0,35,4,0,0,0,0,0,0,0,0,0,0,0,0
35,38,12,1,None,None,None,None,435,37,0,0,0,0,34,5,0,0,0,0,0,0,0,0,0,0,0,0
36,38,12,3,None,None,None,None,444,26,0,0,0,0,33,6,0,0,0,0,0,0,0,0,0,0,0,0
37,39,12,3,None,None,None,None,437,32,0,0,0,0,36,4,0,0,0,0,0,0,0,0,0,0,0,0
38,39,12,1,None,None,None,None,439,32,0,0,0,1,35,4,0,0,0,0,0,0,0,0,0,0,0,0
39,40,12,3,None,None,None,None,434,34,0,0,0,0,38,3,0,0,0,0,0,0,0,0,0,0,0,0
40,41,12,4,None,None,None,None,431,35,1,0,0,0,38,3,0,0,0,0,0,0,0,0,0,0,0,0
41,41,12,6,None,None,None,None,419,45,0,0,0,1,39,2,0,0,0,0,0,0,0,0,0,0,0,0
42,42,12,4,None,None,None,None,422,43,0,0,0,1,39,3,0,0,0,0,0,0,0,0,0,0,0,0
43,43,12,3,None,None,None,None,425,40,0,0,0,1,39,4,0,0,0,0,0,0,0,0,0,0,0,0
44,44,12,3,None,None,None,None,416,48,0,0,0,0,41,4,0,0,0,0,0,0,0,0,0,0,0,0
45,45,12,3,None,None,None,None,409,54,0,0,0,0,40,6,0,0,0,0,0,0,0,0,0,0,0,0
46,46,12,3,None,None,None,None,407,55,0,0,0,1,39,6,1,0,0,0,0,0,0,0,0,0,0,0
47,47,12,3,None,None,None,None,408,53,0,0,0,0,41,6,1,0,0,0,0,0,0,0,0,0,0,0
48,48,12,7,None,None,None,None,409,47,0,0,0,0,39,9,1,0,0,0,0,0,0,0,0,0,0,0
49,48,12,9,None,None,None,None,412,42,0,0,0,0,40,9,0,0,0,0,0,0,0,0,0,0,0,0
50,49,12,7,None,None,None,None,407,48,0,0,0,1,38,11,0,0,0,0,0,0,0,0,0,0,0,0
51,50,12,4,None,None,None,None,402,55,0,0,0,0,43,8,0,0,0,0,0,0,0,0,0,0,0,0
52,50,12,5,None,None,None,None,406,48,2,0,0,0,42,9,0,0,0,0,0,0,0,0,0,0,0,0
53,51,12,10,None,None,None,None,404,45,1,0,0,0,44,8,0,0,0,0,0,0,0,0,0,0,0,0
54,52,13,8,None,None,None,None,411,40,0,0,0,0,42,11,0,0,0,0,0,0,0,0,0,0,0,0
55,53,13,9,None,None,None,None,409,40,0,0,0,0,39,15,0,0,0,0,0,0,0,0,0,0,0,0
56,54,13,3,None,None,None,None,417,37,0,0,0,0,45,10,0,0,0,0,0,0,0,0,0,0,0,0
57,55,13,3,None,None,None,None,411,42,0,0,0,0,46,10,0,0,0,0,0,0,0,0,0,0,0,0
58,56,13,3,None,None,None,None,407,42,3,0,0,0,49,8,0,0,0,0,0,0,0,0,0,0,0,0
59,57,13,1,None,None,None,None,408,44,1,0,0,0,50,8,0,0,0,0,0,0,0,0,0,0,0,0
60,58,13,5,None,None,None,None,400,47,1,0,0,1,47,10,1,0,0,0,0,0,0,0,0,0,0,0
61,59,14,2,None,None,None,None,396,51,3,0,0,2,46,11,1,0,0,0,0,0,0,0,0,0,0,0
62,59,13,4,None,None,None,None,394,51,3,0,0,0,45,15,0,0,0,0,0,0,0,0,0,0,0,0
63,60,13,4,None,None,None,None,395,50,2,0,0,0,46,15,0,0,0,0,0,0,0,0,0,0,0,0
64,61,13,1,None,None,None,None,395,52,2,0,0,0,46,16,0,0,0,0,0,0,0,0,0,0,0,0
65,61,13,3,None,None,None,None,394,51,2,0,0,0,47,15,0,0,0,0,0,0,0,0,0,0,0,0
66,62,13,2,None,None,None,None,399,46,2,0,0,1,45,17,0,0,0,0,0,0,0,0,0,0,0,0
67,63,13,6,None,None,None,None,388,52,2,0,0,0,45,19,0,0,0,0,0,0,0,0,0,0,0,0
68,64,13,3,None,None,None,None,393,48,3,0,0,0,48,17,0,0,0,0,0,0,0,0,0,0,0,0
69,65,13,1,None,None,None,None,397,46,2,0,0,0,47,19,0,0,0,0,0,0,0,0,0,0,0,0
70,66,13,4,None,None,None,None,388,50,3,0,0,0,46,21,0,0,0,0,0,0,0,0,0,0,0,0
71,67,13,2,None,None,None,None,393,46,3,0,0,0,46,22,0,0,0,0,0,0,0,0,0,0,0,0
72,68,13,2,None,None,None,None,391,48,2,0,0,0,45,24,0,0,0,0,0,0,0,0,0,0,0,0
73,68,13,2,None,None,None,None,392,49,0,0,0,1,41,27,0,0,0,0,0,0,0,0,0,0,0,0
74,68,13,2,None,None,None,None,393,48,0,0,0,0,42,27,0,0,0,0,0,0,0,0,0,0,0,0
75,69,13,8,None,None,None,None,386,47,1,0,0,0,41,29,0,0,0,0,0,0,0,0,0,0,0,0
76,70,13,2,None,None,None,None,397,40,2,0,0,0,41,30,0,0,0,0,0,0,0,0,0,0,0,0
77,71,13,4,None,None,None,None,387,47,3,0,0,0,40,31,0,0,0,0,0,0,0,0,0,0,0,0
78,72,13,6,None,None,None,None,380,51,2,0,0,0,38,35,0,0,0,0,0,0,0,0,0,0,0,0
79,73,13,5,None,None,None,None,385,47,2,0,0,0,39,34,0,0,0,0,0,0,0,0,0,0,0,0
80,74,13,2,None,None,None,None,382,52,1,0,0,0,36,39,0,0,0,0,0,0,0,0,0,0,0,0
81,75,13,5,None,None,None,None,375,53,3,0,0,0,37,39,0,0,0,0,0,0,0,0,0,0,0,0
82,76,13,4,None,None,None,None,371,56,4,0,0,0,39,38,0,0,0,0,0,0,0,0,0,0,0,0
83,77,13,3,None,None,None,None,377,50,4,0,0,0,40,36,2,0,0,0,0,0,0,0,0,0,0,0
84,78,13,2,None,None,None,None,377,49,5,0,0,1,40,36,2,0,0,0,0,0,0,0,0,0,0,0
85,79,13,1,None,None,None,None,383,43,5,0,0,0,43,34,3,0,0,0,0,0,0,0,0,0,0,0
86,80,13,3,None,None,None,None,388,34,6,0,0,2,40,36,3,0,0,0,0,0,0,0,0,0,0,0
87,81,13,2,None,None,None,None,391,30,7,0,0,0,43,36,3,0,0,0,0,0,0,0,0,0,0,0
88,81,13,1,None,None,None,None,398,25,6,0,0,0,43,35,4,0,0,0,0,0,0,0,0,0,0,0
89,82,13,3,None,None,None,None,389,30,7,0,0,1,46,31,5,0,0,0,0,0,0,0,0,0,0,0
90,83,13,4,None,None,None,None,385,30,9,0,0,0,44,35,5,0,0,0,0,0,0,0,0,0,0,0
