update,leading_edge_index,leading_edge_value,count_under,second_leading_edge_left_index,second_leading_edge_left_val,second_leading_edge_right_index,second_leading_edge_right_val,count_6,count_7,count_8,count_9,count_10,count_11,count_12,count_13,count_14,count_15,count_16,count_17,count_18,count_19,count_20,count_21,count_22,count_23,count_24,count_over
1,7,12,0,None,None,None,None,504,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,12,1,None,None,None,None,500,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,12,2,None,None,None,None,493,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10,12,5,None,None,None,None,482,13,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,12,5,None,None,None,None,473,21,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
6,12,12,3,None,None,None,None,477,19,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
7,12,12,5,None,None,None,None,468,26,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
8,12,12,4,None,None,None,None,464,31,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
9,12,12,3,None,None,None,None,456,39,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13,12,3,None,None,None,None,454,40,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
11,14,12,5,None,None,None,None,453,39,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
12,15,12,6,None,None,None,None,455,35,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
13,16,12,3,None,None,None,None,456,36,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
14,17,12,1,None,None,None,None,450,43,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
15,18,12,0,None,None,None,None,448,45,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
16,18,12,3,None,None,None,None,449,40,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,13,2,None,None,None,None,446,44,1,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0
18,17,12,2,None,None,None,None,443,47,2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
19,18,12,4,None,None,None,None,439,46,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
20,19,12,3,None,None,None,None,443,43,3,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0
21,20,12,4,None,None,None,None,443,42,2,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
22,21,12,2,None,None,None,None,441,45,2,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
23,22,12,2,None,None,None,None,434,52,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
24,22,12,6,None,None,None,None,431,51,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
25,23,12,3,None,None,None,None,437,46,2,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
26,24,12,2,None,None,None,None,443,40,2,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
27,24,12,1,None,None,None,None,442,41,3,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0
28,24,12,1,None,None,None,None,432,51,3,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0
29,25,12,2,None,None,None,None,425,56,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
30,26,12,5,None,None,None,None,421,58,1,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0
31,27,12,2,None,None,None,None,418,63,1,0,0,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0
32,28,12,3,None,None,None,None,418,61,1,0,0,1,26,2,0,0,0,0,0,0,0,0,0,0,0,0
33,29,12,3,None,None,None,None,415,64,0,0,0,1,27,2,0,0,0,0,0,0,0,0,0,0,0,0
34,29,12,4,None,None,None,None,414,63,1,0,0,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0
35,30,12,4,None,None,None,None,413,62,2,0,0,1,25,5,0,0,0,0,0,0,0,0,0,0,0,0
36,31,12,8,None,None,None,None,406,66,0,0,0,0,28,4,0,0,0,0,0,0,0,0,0,0,0,0
37,32,12,3,None,None,None,None,410,66,0,0,0,0,27,6,0,0,0,0,0,0,0,0,0,0,0,0
38,33,12,2,None,None,None,None,412,64,0,0,0,0,27,7,0,0,0,0,0,0,0,0,0,0,0,0
39,34,12,5,None,None,None,None,410,62,0,0,0,1,26,8,0,0,0,0,0,0,0,0,0,0,0,0
40,35,12,2,None,None,None,None,414,60,0,0,0,0,27,9,0,0,0,0,0,0,0,0,0,0,0,0
41,36,12,3,None,None,None,None,413,59,0,0,0,0,28,9,0,0,0,0,0,0,0,0,0,0,0,0
42,37,12,5,None,None,None,None,409,60,0,0,0,0,30,8,0,0,0,0,0,0,0,0,0,0,0,0
43,38,12,1,None,None,None,None,402,69,1,0,0,0,30,9,0,0,0,0,0,0,0,0,0,0,0,0
44,38,12,2,None,None,None,None,400,71,0,0,0,0,32,7,0,0,0,0,0,0,0,0,0,0,0,0
45,39,12,3,None,None,None,None,396,73,0,0,0,0,36,4,0,0,0,0,0,0,0,0,0,0,0,0
46,40,12,3,None,None,None,None,392,76,0,0,0,0,38,3,0,0,0,0,0,0,0,0,0,0,0,0
47,41,13,0,None,None,None,None,400,70,0,0,0,0,39,3,0,0,0,0,0,0,0,0,0,0,0,0
48,42,13,2,None,None,None,None,394,72,1,0,0,0,41,2,0,0,0,0,0,0,0,0,0,0,0,0
49,43,13,2,None,None,None,None,401,63,2,0,0,0,42,2,0,0,0,0,0,0,0,0,0,0,0,0
50,44,13,3,None,None,None,None,398,64,1,1,0,0,42,3,0,0,0,0,0,0,0,0,0,0,0,0
51,45,13,3,None,None,None,None,389,73,1,0,0,1,40,5,0,0,0,0,0,0,0,0,0,0,0,0
