update,leading_edge_index,leading_edge_value,count_under,second_leading_edge_left_index,second_leading_edge_left_val,second_leading_edge_right_index,second_leading_edge_right_val,count_6,count_7,count_8,count_9,count_10,count_11,count_12,count_13,count_14,count_15,count_16,count_17,count_18,count_19,count_20,count_21,count_22,count_23,count_24,count_over
1,511,12,0,None,None,None,None,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0
2,511,12,0,None,None,None,None,0,0,0,0,0,1,508,3,0,0,0,0,0,0,0,0,0,0,0,0
3,511,12,0,None,None,None,None,0,0,0,0,0,3,503,6,0,0,0,0,0,0,0,0,0,0,0,0
4,511,12,0,None,None,None,None,0,0,0,0,0,4,502,6,0,0,0,0,0,0,0,0,0,0,0,0
5,511,12,0,None,None,None,None,0,0,0,0,0,4,501,6,1,0,0,0,0,0,0,0,0,0,0,0
6,511,12,0,None,None,None,None,0,0,0,0,0,2,500,9,1,0,0,0,0,0,0,0,0,0,0,0
7,511,12,0,None,None,None,None,0,0,0,0,0,4,494,12,2,0,0,0,0,0,0,0,0,0,0,0
8,511,12,0,None,None,None,None,0,0,0,0,0,1,500,9,2,0,0,0,0,0,0,0,0,0,0,0
9,511,12,0,None,None,None,None,0,0,0,0,0,4,496,10,2,0,0,0,0,0,0,0,0,0,0,0
10,511,12,0,None,None,None,None,0,0,0,0,0,5,495,11,1,0,0,0,0,0,0,0,0,0,0,0
11,511,12,0,None,None,None,None,0,0,0,0,0,3,494,14,1,0,0,0,0,0,0,0,0,0,0,0
12,511,12,0,None,None,None,None,0,0,0,0,0,5,491,16,0,0,0,0,0,0,0,0,0,0,0,0
13,511,12,0,None,None,None,None,0,0,0,0,0,3,491,18,0,0,0,0,0,0,0,0,0,0,0,0
14,511,12,0,None,None,None,None,0,0,0,0,0,5,485,22,0,0,0,0,0,0,0,0,0,0,0,0
15,511,13,0,None,None,None,None,0,0,0,0,0,3,483,26,0,0,0,0,0,0,0,0,0,0,0,0
16,511,13,0,None,None,None,None,0,0,0,0,0,2,482,28,0,0,0,0,0,0,0,0,0,0,0,0
17,511,13,0,None,None,None,None,0,0,0,0,0,0,486,26,0,0,0,0,0,0,0,0,0,0,0,0
18,511,13,0,None,None,None,None,0,0,0,0,0,3,483,26,0,0,0,0,0,0,0,0,0,0,0,0
19,511,13,0,None,None,None,None,0,0,0,0,0,5,483,24,0,0,0,0,0,0,0,0,0,0,0,0
20,511,13,0,None,None,None,None,0,0,0,0,0,3,482,26,1,0,0,0,0,0,0,0,0,0,0,0
21,511,13,0,None,None,None,None,0,0,0,0,0,1,483,28,0,0,0,0,0,0,0,0,0,0,0,0
22,511,13,0,None,None,None,None,0,0,0,0,0,5,479,28,0,0,0,0,0,0,0,0,0,0,0,0
23,511,13,0,None,None,None,None,0,0,0,0,0,1,487,24,0,0,0,0,0,0,0,0,0,0,0,0
24,511,13,0,None,None,None,None,0,0,0,0,0,4,482,25,1,0,0,0,0,0,0,0,0,0,0,0
25,511,13,0,None,None,None,None,0,0,0,0,0,2,480,30,0,0,0,0,0,0,0,0,0,0,0,0
26,511,13,0,None,None,None,None,0,0,0,0,0,4,470,38,0,0,0,0,0,0,0,0,0,0,0,0
27,511,13,0,None,None,None,None,0,0,0,0,0,4,474,34,0,0,0,0,0,0,0,0,0,0,0,0
28,511,13,0,None,None,None,None,0,0,0,0,0,2,474,35,1,0,0,0,0,0,0,0,0,0,0,0
29,511,13,0,None,None,None,None,0,0,0,0,0,3,472,36,1,0,0,0,0,0,0,0,0,0,0,0
30,511,13,0,None,None,None,None,0,0,0,0,0,6,474,32,0,0,0,0,0,0,0,0,0,0,0,0
31,511,13,0,None,None,None,None,0,0,0,0,0,4,472,36,0,0,0,0,0,0,0,0,0,0,0,0
32,511,13,0,None,None,None,None,0,0,0,0,0,1,472,39,0,0,0,0,0,0,0,0,0,0,0,0
33,511,13,0,None,None,None,None,0,0,0,0,0,1,468,43,0,0,0,0,0,0,0,0,0,0,0,0
34,511,13,0,None,None,None,None,0,0,0,0,0,2,469,41,0,0,0,0,0,0,0,0,0,0,0,0
35,511,13,0,None,None,None,None,0,0,0,0,0,5,461,45,1,0,0,0,0,0,0,0,0,0,0,0
36,511,14,0,None,None,None,None,0,0,0,0,0,4,465,39,4,0,0,0,0,0,0,0,0,0,0,0
37,511,14,0,None,None,None,None,0,0,0,0,0,0,468,40,4,0,0,0,0,0,0,0,0,0,0,0
38,511,14,0,None,None,None,None,0,0,0,0,0,2,461,46,3,0,0,0,0,0,0,0,0,0,0,0
39,511,14,0,None,None,None,None,0,0,0,0,0,4,459,44,5,0,0,0,0,0,0,0,0,0,0,0
40,511,14,0,None,None,None,None,0,0,0,0,0,4,463,41,4,0,0,0,0,0,0,0,0,0,0,0
41,511,14,0,None,None,None,None,0,0,0,0,0,4,460,44,4,0,0,0,0,0,0,0,0,0,0,0
42,511,14,0,None,None,None,None,0,0,0,0,0,2,462,42,6,0,0,0,0,0,0,0,0,0,0,0
43,511,14,0,None,None,None,None,0,0,0,0,0,1,463,43,5,0,0,0,0,0,0,0,0,0,0,0
44,511,14,0,None,None,None,None,0,0,0,0,0,0,466,42,4,0,0,0,0,0,0,0,0,0,0,0
45,511,14,0,None,None,None,None,0,0,0,0,0,1,464,42,5,0,0,0,0,0,0,0,0,0,0,0
46,511,14,0,None,None,None,None,0,0,0,0,0,6,459,41,6,0,0,0,0,0,0,0,0,0,0,0
47,511,14,0,None,None,None,None,0,0,0,0,0,2,458,47,5,0,0,0,0,0,0,0,0,0,0,0
48,511,13,0,None,None,None,None,0,0,0,0,0,3,451,55,3,0,0,0,0,0,0,0,0,0,0,0
49,511,13,0,None,None,None,None,0,0,0,0,0,4,454,52,2,0,0,0,0,0,0,0,0,0,0,0
50,511,13,0,None,None,None,None,0,0,0,0,0,2,459,48,3,0,0,0,0,0,0,0,0,0,0,0
51,511,13,0,None,None,None,None,0,0,0,0,0,5,453,48,6,0,0,0,0,0,0,0,0,0,0,0
52,511,13,0,None,None,None,None,0,0,0,0,0,0,455,51,6,0,0,0,0,0,0,0,0,0,0,0
53,511,13,0,None,None,None,None,0,0,0,0,0,3,452,52,5,0,0,0,0,0,0,0,0,0,0,0
54,511,13,0,None,None,None,None,0,0,0,0,0,5,452,50,5,0,0,0,0,0,0,0,0,0,0,0
55,511,13,0,None,None,None,None,0,0,0,0,0,1,457,48,6,0,0,0,0,0,0,0,0,0,0,0
56,511,13,0,None,None,None,None,0,0,0,0,0,7,450,50,5,0,0,0,0,0,0,0,0,0,0,0
57,511,13,0,None,None,None,None,0,0,0,0,0,1,458,49,4,0,0,0,0,0,0,0,0,0,0,0
58,511,13,0,None,None,None,None,0,0,0,0,0,1,458,49,4,0,0,0,0,0,0,0,0,0,0,0
59,511,13,0,None,None,None,None,0,0,0,0,0,2,458,48,4,0,0,0,0,0,0,0,0,0,0,0
60,511,13,0,None,None,None,None,0,0,0,0,0,5,453,48,6,0,0,0,0,0,0,0,0,0,0,0
61,511,13,0,None,None,None,None,0,0,0,0,0,2,458,45,7,0,0,0,0,0,0,0,0,0,0,0
