"slurm_task_id","replay_gen","count","frac_crossed"
1,1,4,0.004
2,5,6,0.006
3,9,4,0.004
4,13,7,0.007
5,17,7,0.007
6,21,7,0.007
7,25,10,0.01
8,29,4,0.004
9,33,9,0.009
10,37,1,0.001
11,41,7,0.007
12,45,5,0.005
13,49,6,0.006
14,53,2,0.002
15,57,5,0.005
16,61,5,0.005
17,65,5,0.005
18,69,4,0.004
19,73,4,0.004
20,77,5,0.005
21,81,2,0.002
22,85,6,0.006
23,89,1,0.001
24,93,5,0.005
25,97,4,0.004
26,101,2,0.002
27,105,5,0.005
28,109,3,0.003
29,113,3,0.003
30,117,3,0.003
31,121,5,0.005
32,125,6,0.006
33,129,5,0.005
34,133,4,0.004
35,137,1,0.001
36,141,1,0.001
37,145,3,0.003
38,149,4,0.004
39,153,11,0.011
40,157,13,0.013
41,161,13,0.013
42,165,13,0.013
43,169,18,0.018
44,173,14,0.014
45,177,15,0.015
46,181,9,0.009
47,185,20,0.02
48,189,14,0.014
49,193,10,0.01
50,197,12,0.012
51,201,17,0.017
52,205,8,0.008
53,209,5,0.005
54,213,5,0.005
55,217,3,0.003
56,221,3,0.003
57,225,6,0.006
59,233,5,0.005
60,237,1,0.001
61,241,11,0.011
62,245,12,0.012
63,249,4,0.004
64,253,11,0.011
65,257,11,0.011
66,261,8,0.008
67,265,8,0.008
68,269,7,0.007
69,273,3,0.003
70,277,26,0.026
71,281,21,0.021
72,285,17,0.017
73,289,29,0.029
74,293,28,0.028
75,297,23,0.023
76,301,23,0.023
77,305,28,0.028
78,309,21,0.021
79,313,26,0.026
80,317,9,0.009
81,321,18,0.018
82,325,17,0.017
83,329,20,0.02
84,333,10,0.01
85,337,19,0.019
86,341,18,0.018
87,345,14,0.014
88,349,16,0.016
89,353,18,0.018
90,357,16,0.016
91,361,13,0.013
92,365,18,0.018
93,369,17,0.017
94,373,18,0.018
95,377,14,0.014
96,381,15,0.015
97,385,18,0.018
98,389,7,0.007
99,393,10,0.01
100,397,12,0.012
101,401,7,0.007
102,405,8,0.008
103,409,12,0.012
104,413,13,0.013
105,417,10,0.01
106,421,7,0.007
107,425,7,0.007
108,429,4,0.004
109,433,3,0.003
110,437,7,0.007
111,441,19,0.019
112,445,19,0.019
113,449,14,0.014
114,453,10,0.01
115,457,11,0.011
116,461,10,0.01
117,465,12,0.012
118,469,8,0.008
119,473,9,0.009
120,477,11,0.011
121,481,11,0.011
122,485,10,0.01
123,489,16,0.016
124,493,9,0.009
125,497,6,0.006
126,501,6,0.006
127,505,10,0.01
128,509,7,0.007
129,513,6,0.006
130,517,8,0.008
131,521,11,0.011
132,525,19,0.019
133,529,16,0.016
134,533,13,0.013
135,537,11,0.011
136,541,14,0.014
137,545,37,0.037
138,549,31,0.031
139,553,36,0.036
140,557,28,0.028
141,561,47,0.047
142,565,25,0.025
143,569,25,0.025
144,573,18,0.018
145,577,17,0.017
146,581,24,0.024
147,585,22,0.022
148,589,26,0.026
149,593,17,0.017
150,597,12,0.012
151,601,14,0.014
152,605,9,0.009
153,609,12,0.012
154,613,22,0.022
155,617,17,0.017
156,621,8,0.008
157,625,12,0.012
158,629,12,0.012
159,633,8,0.008
160,637,1,0.001
163,649,1,0.001
164,653,1,0.001
165,657,1,0.001
167,665,4,0.004
168,669,1,0.001
169,673,4,0.004
171,681,2,0.002
172,685,1,0.001
173,689,2,0.002
174,693,1,0.001
175,697,1,0.001
176,701,1,0.001
177,705,1,0.001
181,721,1,0.001
182,725,1,0.001
