"slurm_task_id","replay_gen","count","frac_crossed"
1,1,4,0.004
2,5,7,0.007
3,9,7,0.007
4,13,7,0.007
5,17,6,0.006
6,21,6,0.006
7,25,8,0.008
8,29,5,0.005
9,33,7,0.007
10,37,6,0.006
11,41,11,0.011
12,45,7,0.007
13,49,7,0.007
14,53,4,0.004
15,57,3,0.003
16,61,5,0.005
17,65,6,0.006
18,69,4,0.004
19,73,6,0.006
20,77,7,0.007
21,81,3,0.003
22,85,4,0.004
23,89,14,0.014
24,93,10,0.01
25,97,29,0.029
26,101,26,0.026
27,105,17,0.017
28,109,17,0.017
29,113,21,0.021
30,117,9,0.009
31,121,11,0.011
32,125,23,0.023
33,129,17,0.017
34,133,14,0.014
35,137,16,0.016
36,141,12,0.012
37,145,22,0.022
38,149,14,0.014
39,153,13,0.013
40,157,24,0.024
41,161,11,0.011
42,165,44,0.044
43,169,40,0.04
44,173,31,0.031
45,177,42,0.042
46,181,28,0.028
47,185,30,0.03
48,189,42,0.042
49,193,44,0.044
50,197,32,0.032
51,201,38,0.038
52,205,27,0.027
53,209,31,0.031
54,213,37,0.037
55,217,32,0.032
56,221,65,0.065
57,225,45,0.045
58,229,60,0.06
59,233,59,0.059
60,237,60,0.06
61,241,69,0.069
62,245,62,0.062
63,249,65,0.065
64,253,76,0.076
65,257,98,0.098
66,261,81,0.081
67,265,89,0.089
68,269,84,0.084
69,273,66,0.066
70,277,70,0.07
71,281,57,0.057
72,285,64,0.064
73,289,60,0.06
74,293,58,0.058
75,297,53,0.053
76,301,62,0.062
77,305,52,0.052
78,309,58,0.058
79,313,53,0.053
80,317,43,0.043
81,321,51,0.051
82,325,41,0.041
83,329,41,0.041
84,333,35,0.035
85,337,32,0.032
86,341,32,0.032
87,345,33,0.033
88,349,74,0.074
89,353,79,0.079
90,357,75,0.075
91,361,68,0.068
92,365,82,0.082
93,369,76,0.076
94,373,62,0.062
95,377,81,0.081
96,381,61,0.061
97,385,56,0.056
98,389,73,0.073
99,393,55,0.055
100,397,50,0.05
101,401,51,0.051
102,405,42,0.042
103,409,45,0.045
104,413,36,0.036
105,417,45,0.045
106,421,41,0.041
107,425,49,0.049
108,429,42,0.042
109,433,34,0.034
110,437,31,0.031
111,441,23,0.023
112,445,18,0.018
113,449,27,0.027
114,453,29,0.029
115,457,20,0.02
116,461,9,0.009
117,465,20,0.02
118,469,13,0.013
119,473,12,0.012
120,477,13,0.013
121,481,13,0.013
122,485,10,0.01
123,489,6,0.006
124,493,10,0.01
125,497,9,0.009
126,501,6,0.006
127,505,4,0.004
128,509,4,0.004
129,513,3,0.003
130,517,7,0.007
131,521,5,0.005
132,525,4,0.004
133,529,2,0.002
134,533,2,0.002
135,537,3,0.003
136,541,1,0.001
137,545,1,0.001
138,549,1,0.001
140,557,2,0.002
142,565,1,0.001
143,569,1,0.001
146,581,1,0.001
147,585,3,0.003
148,589,1,0.001
150,597,1,0.001
156,621,1,0.001
158,629,1,0.001
159,633,2,0.002
160,637,3,0.003
163,649,2,0.002
164,653,1,0.001
166,661,1,0.001
167,665,1,0.001
168,669,2,0.002
169,673,6,0.006
170,677,3,0.003
173,689,2,0.002
174,693,2,0.002
175,697,5,0.005
176,701,1,0.001
177,705,2,0.002
178,709,2,0.002
179,713,3,0.003
180,717,4,0.004
181,721,4,0.004
182,725,1,0.001
183,729,1,0.001
184,733,1,0.001
187,745,1,0.001
