"slurm_task_id","replay_gen","count","frac_crossed"
1,1,4,0.004
2,5,7,0.007
3,9,4,0.004
4,13,10,0.01
5,17,6,0.006
6,21,7,0.007
7,25,8,0.008
8,29,3,0.003
9,33,8,0.008
10,37,4,0.004
11,41,8,0.008
12,45,5,0.005
13,49,7,0.007
14,53,3,0.003
15,57,6,0.006
16,61,4,0.004
17,65,5,0.005
18,69,4,0.004
19,73,4,0.004
20,77,5,0.005
21,81,2,0.002
22,85,2,0.002
23,89,4,0.004
24,93,3,0.003
25,97,5,0.005
26,101,3,0.003
27,105,6,0.006
28,109,4,0.004
29,113,4,0.004
30,117,2,0.002
31,121,4,0.004
32,125,10,0.01
33,129,21,0.021
34,133,15,0.015
35,137,20,0.02
36,141,12,0.012
37,145,13,0.013
38,149,7,0.007
39,153,16,0.016
40,157,16,0.016
41,161,12,0.012
42,165,16,0.016
43,169,20,0.02
44,173,17,0.017
45,177,12,0.012
46,181,9,0.009
47,185,18,0.018
48,189,10,0.01
49,193,17,0.017
50,197,21,0.021
51,201,15,0.015
52,205,10,0.01
53,209,9,0.009
54,213,9,0.009
55,217,6,0.006
56,221,9,0.009
57,225,8,0.008
58,229,6,0.006
59,233,10,0.01
60,237,8,0.008
61,241,28,0.028
62,245,28,0.028
63,249,27,0.027
64,253,22,0.022
65,257,37,0.037
66,261,31,0.031
67,265,36,0.036
68,269,27,0.027
69,273,30,0.03
70,277,27,0.027
71,281,24,0.024
72,285,29,0.029
73,289,28,0.028
74,293,25,0.025
75,297,23,0.023
76,301,37,0.037
77,305,20,0.02
78,309,21,0.021
79,313,24,0.024
80,317,25,0.025
81,321,27,0.027
82,325,26,0.026
83,329,21,0.021
84,333,15,0.015
85,337,17,0.017
86,341,17,0.017
87,345,14,0.014
88,349,19,0.019
89,353,15,0.015
90,357,40,0.04
91,361,21,0.021
92,365,32,0.032
93,369,48,0.048
94,373,40,0.04
95,377,33,0.033
96,381,38,0.038
97,385,45,0.045
98,389,71,0.071
99,393,55,0.055
100,397,65,0.065
101,401,53,0.053
102,405,109,0.109
103,409,111,0.111
104,413,56,0.056
105,417,62,0.062
106,421,60,0.06
107,425,38,0.038
108,429,41,0.041
109,433,32,0.032
110,437,44,0.044
111,441,26,0.026
112,445,38,0.038
113,449,39,0.039
114,453,42,0.042
115,457,40,0.04
116,461,37,0.037
117,465,28,0.028
118,469,35,0.035
119,473,60,0.06
120,477,68,0.068
121,481,65,0.065
122,485,72,0.072
123,489,84,0.084
124,493,67,0.067
125,497,68,0.068
126,501,74,0.074
127,505,53,0.053
128,509,151,0.151
129,513,181,0.181
130,517,158,0.158
131,521,165,0.165
132,525,174,0.174
133,529,146,0.146
134,533,165,0.165
135,537,154,0.154
136,541,135,0.135
137,545,164,0.164
138,549,75,0.075
139,553,33,0.033
140,557,38,0.038
141,561,38,0.038
142,565,34,0.034
143,569,34,0.034
144,573,19,0.019
145,577,20,0.02
146,581,33,0.033
147,585,30,0.03
148,589,23,0.023
149,593,21,0.021
150,597,8,0.008
151,601,6,0.006
152,605,3,0.003
153,609,73,0.073
154,613,57,0.057
155,617,3,0.003
156,621,2,0.002
157,625,1,0.001
158,629,1,0.001
159,633,2,0.002
160,637,1,0.001
161,641,2,0.002
162,645,2,0.002
163,649,2,0.002
164,653,2,0.002
165,657,1,0.001
166,661,4,0.004
167,665,1,0.001
