"slurm_task_id","replay_gen","count","frac_crossed"
1,1,214,0.214
2,5,173,0.173
3,9,186,0.186
4,13,186,0.186
5,17,144,0.144
6,21,174,0.174
7,25,166,0.166
8,29,151,0.151
9,33,133,0.133
10,37,166,0.166
11,41,162,0.162
12,45,148,0.148
13,49,156,0.156
14,53,150,0.15
15,57,142,0.142
16,61,147,0.147
17,65,134,0.134
18,69,131,0.131
19,73,134,0.134
20,77,140,0.14
21,81,154,0.154
22,85,113,0.113
23,89,131,0.131
24,93,142,0.142
25,97,137,0.137
26,101,127,0.127
27,105,141,0.141
28,109,115,0.115
29,113,128,0.128
30,117,135,0.135
31,121,105,0.105
32,125,117,0.117
33,129,132,0.132
34,133,105,0.105
35,137,127,0.127
36,141,92,0.092
37,145,113,0.113
38,149,106,0.106
39,153,112,0.112
40,157,103,0.103
41,161,109,0.109
42,165,107,0.107
43,169,103,0.103
44,173,100,0.1
45,177,96,0.096
46,181,79,0.079
47,185,98,0.098
48,189,73,0.073
49,193,78,0.078
50,197,85,0.085
51,201,78,0.078
52,205,74,0.074
53,209,81,0.081
54,213,64,0.064
55,217,88,0.088
56,221,78,0.078
57,225,69,0.069
58,229,61,0.061
59,233,60,0.06
60,237,64,0.064
61,241,61,0.061
62,245,75,0.075
63,249,72,0.072
64,253,66,0.066
65,257,56,0.056
66,261,52,0.052
67,265,117,0.117
68,269,112,0.112
69,273,118,0.118
70,277,102,0.102
71,281,95,0.095
72,285,52,0.052
73,289,55,0.055
74,293,37,0.037
75,297,51,0.051
76,301,30,0.03
77,305,53,0.053
78,309,32,0.032
79,313,43,0.043
80,317,58,0.058
81,321,46,0.046
82,325,44,0.044
83,329,38,0.038
84,333,41,0.041
85,337,28,0.028
86,341,34,0.034
87,345,34,0.034
88,349,25,0.025
89,353,20,0.02
90,357,20,0.02
91,361,23,0.023
92,365,22,0.022
93,369,17,0.017
94,373,22,0.022
95,377,20,0.02
96,381,14,0.014
97,385,20,0.02
98,389,21,0.021
99,393,22,0.022
100,397,13,0.013
101,401,15,0.015
102,405,18,0.018
103,409,17,0.017
104,413,7,0.007
105,417,12,0.012
106,421,17,0.017
107,425,18,0.018
108,429,8,0.008
109,433,14,0.014
110,437,9,0.009
111,441,9,0.009
112,445,8,0.008
113,449,5,0.005
114,453,6,0.006
115,457,5,0.005
116,461,4,0.004
117,465,4,0.004
118,469,2,0.002
119,473,4,0.004
120,477,7,0.007
122,485,7,0.007
123,489,1,0.001
124,493,3,0.003
126,501,3,0.003
127,505,1,0.001
128,509,9,0.009
129,513,9,0.009
130,517,9,0.009
131,521,4,0.004
132,525,5,0.005
133,529,6,0.006
134,533,5,0.005
135,537,8,0.008
136,541,6,0.006
137,545,5,0.005
138,549,4,0.004
139,553,5,0.005
140,557,1,0.001
141,561,2,0.002
143,569,1,0.001
146,581,1,0.001
150,597,1,0.001
158,629,1,0.001
159,633,1,0.001
160,637,1,0.001
163,649,1,0.001
164,653,1,0.001
165,657,1,0.001
166,661,1,0.001
167,665,2,0.002
168,669,1,0.001
171,681,1,0.001
173,689,1,0.001
177,705,2,0.002
179,713,1,0.001
184,733,1,0.001
187,745,1,0.001
