"slurm_task_id","replay_gen","count","frac_crossed"
1,1,214,0.214
2,5,174,0.174
3,9,198,0.198
4,13,179,0.179
5,17,147,0.147
6,21,176,0.176
7,25,152,0.152
8,29,159,0.159
9,33,139,0.139
10,37,168,0.168
11,41,164,0.164
12,45,142,0.142
13,49,200,0.2
14,53,163,0.163
15,57,154,0.154
16,61,138,0.138
17,65,132,0.132
18,69,137,0.137
19,73,146,0.146
20,77,146,0.146
21,81,149,0.149
22,85,125,0.125
23,89,145,0.145
24,93,111,0.111
25,97,139,0.139
26,101,119,0.119
27,105,123,0.123
28,109,123,0.123
29,113,131,0.131
30,117,134,0.134
31,121,123,0.123
32,125,118,0.118
33,129,124,0.124
34,133,119,0.119
35,137,126,0.126
36,141,95,0.095
37,145,120,0.12
38,149,126,0.126
39,153,115,0.115
40,157,100,0.1
41,161,93,0.093
42,165,100,0.1
43,169,104,0.104
44,173,108,0.108
45,177,106,0.106
46,181,94,0.094
47,185,79,0.079
48,189,87,0.087
49,193,178,0.178
50,197,178,0.178
51,201,136,0.136
52,205,182,0.182
53,209,142,0.142
54,213,156,0.156
55,217,160,0.16
56,221,136,0.136
57,225,148,0.148
58,229,131,0.131
59,233,142,0.142
60,237,142,0.142
61,241,142,0.142
62,245,145,0.145
63,249,138,0.138
64,253,129,0.129
65,257,136,0.136
66,261,67,0.067
67,265,70,0.07
68,269,55,0.055
69,273,50,0.05
70,277,59,0.059
71,281,44,0.044
72,285,62,0.062
73,289,66,0.066
74,293,56,0.056
75,297,56,0.056
76,301,45,0.045
77,305,49,0.049
78,309,36,0.036
79,313,50,0.05
80,317,48,0.048
81,321,39,0.039
82,325,37,0.037
83,329,37,0.037
84,333,41,0.041
85,337,34,0.034
86,341,41,0.041
87,345,39,0.039
88,349,39,0.039
89,353,30,0.03
90,357,36,0.036
91,361,26,0.026
92,365,23,0.023
93,369,21,0.021
94,373,31,0.031
95,377,25,0.025
96,381,24,0.024
97,385,16,0.016
98,389,20,0.02
99,393,14,0.014
100,397,16,0.016
101,401,25,0.025
102,405,13,0.013
103,409,16,0.016
104,413,12,0.012
105,417,12,0.012
106,421,17,0.017
107,425,18,0.018
108,429,11,0.011
109,433,18,0.018
110,437,20,0.02
111,441,20,0.02
112,445,14,0.014
113,449,15,0.015
114,453,10,0.01
115,457,36,0.036
116,461,11,0.011
117,465,26,0.026
118,469,31,0.031
119,473,31,0.031
120,477,34,0.034
121,481,22,0.022
122,485,31,0.031
123,489,15,0.015
124,493,1,0.001
125,497,15,0.015
126,501,30,0.03
127,505,16,0.016
128,509,18,0.018
129,513,14,0.014
130,517,8,0.008
131,521,9,0.009
132,525,25,0.025
133,529,10,0.01
134,533,12,0.012
135,537,9,0.009
136,541,10,0.01
137,545,10,0.01
138,549,9,0.009
139,553,5,0.005
140,557,8,0.008
141,561,1,0.001
142,565,2,0.002
143,569,3,0.003
144,573,6,0.006
145,577,2,0.002
146,581,4,0.004
147,585,2,0.002
148,589,3,0.003
149,593,2,0.002
150,597,1,0.001
151,601,1,0.001
158,629,2,0.002
159,633,1,0.001
163,649,1,0.001
164,653,2,0.002
167,665,1,0.001
171,681,2,0.002
181,721,1,0.001
