"slurm_task_id","replay_gen","count","frac_crossed"
1,1,214,0.214
2,5,175,0.175
3,9,200,0.2
4,13,181,0.181
5,17,228,0.228
6,21,260,0.26
7,25,218,0.218
8,29,235,0.235
9,33,228,0.228
10,37,250,0.25
11,41,226,0.226
12,45,219,0.219
13,49,235,0.235
14,53,233,0.233
15,57,231,0.231
16,61,220,0.22
17,65,209,0.209
18,69,223,0.223
19,73,198,0.198
20,77,213,0.213
21,81,213,0.213
22,85,210,0.21
23,89,201,0.201
24,93,211,0.211
25,97,208,0.208
26,101,203,0.203
27,105,207,0.207
28,109,187,0.187
29,113,213,0.213
30,117,219,0.219
31,121,171,0.171
32,125,218,0.218
33,129,195,0.195
34,133,187,0.187
35,137,214,0.214
36,141,165,0.165
37,145,198,0.198
38,149,156,0.156
39,153,103,0.103
40,157,86,0.086
41,161,111,0.111
42,165,84,0.084
43,169,115,0.115
44,173,98,0.098
45,177,80,0.08
46,181,100,0.1
47,185,91,0.091
48,189,77,0.077
49,193,83,0.083
50,197,92,0.092
51,201,79,0.079
52,205,84,0.084
53,209,84,0.084
54,213,64,0.064
55,217,75,0.075
56,221,65,0.065
57,225,58,0.058
58,229,75,0.075
59,233,69,0.069
60,237,63,0.063
61,241,65,0.065
62,245,76,0.076
63,249,67,0.067
64,253,68,0.068
65,257,110,0.11
66,261,115,0.115
67,265,114,0.114
68,269,106,0.106
69,273,220,0.22
70,277,245,0.245
71,281,257,0.257
72,285,271,0.271
73,289,276,0.276
74,293,238,0.238
75,297,250,0.25
76,301,231,0.231
77,305,249,0.249
78,309,232,0.232
79,313,266,0.266
80,317,260,0.26
81,321,280,0.28
82,325,234,0.234
83,329,95,0.095
84,333,100,0.1
85,337,83,0.083
86,341,97,0.097
87,345,83,0.083
88,349,88,0.088
89,353,62,0.062
90,357,74,0.074
91,361,33,0.033
92,365,67,0.067
93,369,67,0.067
94,373,82,0.082
95,377,68,0.068
96,381,70,0.07
97,385,55,0.055
98,389,75,0.075
99,393,55,0.055
100,397,54,0.054
101,401,60,0.06
102,405,54,0.054
103,409,147,0.147
104,413,42,0.042
105,417,42,0.042
106,421,54,0.054
107,425,48,0.048
108,429,44,0.044
109,433,46,0.046
110,437,33,0.033
111,441,25,0.025
112,445,48,0.048
113,449,41,0.041
114,453,31,0.031
115,457,41,0.041
116,461,38,0.038
117,465,26,0.026
118,469,28,0.028
119,473,22,0.022
120,477,19,0.019
121,481,26,0.026
122,485,27,0.027
123,489,13,0.013
124,493,17,0.017
125,497,19,0.019
126,501,14,0.014
127,505,16,0.016
128,509,13,0.013
129,513,28,0.028
130,517,11,0.011
131,521,11,0.011
132,525,46,0.046
133,529,206,0.206
134,533,228,0.228
135,537,214,0.214
136,541,234,0.234
137,545,224,0.224
138,549,207,0.207
139,553,204,0.204
140,557,207,0.207
141,561,201,0.201
142,565,193,0.193
143,569,177,0.177
144,573,168,0.168
145,577,154,0.154
146,581,49,0.049
147,585,142,0.142
148,589,100,0.1
149,593,367,0.367
150,597,96,0.096
151,601,92,0.092
152,605,76,0.076
153,609,113,0.113
154,613,133,0.133
155,617,216,0.216
156,621,151,0.151
157,625,250,0.25
158,629,1000,1
159,633,1000,1
160,637,1000,1
161,641,1000,1
162,645,1000,1
163,649,1000,1
164,653,1000,1
165,657,1000,1
166,661,1000,1
167,665,1000,1
168,669,1000,1
169,673,1000,1
170,677,1000,1
171,681,1000,1
172,685,1000,1
173,689,1000,1
174,693,1000,1
175,697,1000,1
176,701,1000,1
177,705,1000,1
178,709,1000,1
179,713,1000,1
180,717,1000,1
181,721,1000,1
182,725,1000,1
183,729,1000,1
184,733,1000,1
185,737,1000,1
186,741,1000,1
187,745,1000,1
188,749,1000,1
189,753,1000,1
190,757,1000,1
191,761,1000,1
192,765,1000,1
