"slurm_task_id","replay_gen","count","frac_crossed"
1,1,4,0.004
2,5,6,0.006
3,9,5,0.005
4,13,7,0.007
5,17,6,0.006
6,21,8,0.008
7,25,9,0.009
8,29,3,0.003
9,33,8,0.008
10,37,6,0.006
11,41,9,0.009
12,45,7,0.007
13,49,7,0.007
14,53,3,0.003
15,57,2,0.002
16,61,6,0.006
17,65,5,0.005
18,69,3,0.003
19,73,6,0.006
20,77,6,0.006
21,81,3,0.003
22,85,3,0.003
23,89,2,0.002
24,93,3,0.003
25,97,5,0.005
26,101,2,0.002
27,105,6,0.006
28,109,6,0.006
29,113,3,0.003
30,117,4,0.004
31,121,2,0.002
32,125,4,0.004
33,129,8,0.008
34,133,1,0.001
35,137,1,0.001
36,141,1,0.001
37,145,1,0.001
38,149,2,0.002
39,153,1,0.001
40,157,2,0.002
41,161,1,0.001
42,165,2,0.002
43,169,1,0.001
44,173,2,0.002
46,181,1,0.001
49,193,2,0.002
50,197,1,0.001
51,201,1,0.001
52,205,2,0.002
53,209,1,0.001
54,213,3,0.003
55,217,3,0.003
56,221,3,0.003
57,225,1,0.001
60,237,2,0.002
63,249,1,0.001
64,253,4,0.004
65,257,1,0.001
66,261,4,0.004
67,265,2,0.002
68,269,2,0.002
69,273,1,0.001
70,277,2,0.002
71,281,1,0.001
72,285,2,0.002
73,289,1,0.001
74,293,2,0.002
75,297,2,0.002
76,301,1,0.001
77,305,2,0.002
79,313,1,0.001
80,317,1,0.001
81,321,2,0.002
84,333,2,0.002
85,337,1,0.001
86,341,2,0.002
88,349,1,0.001
91,361,1,0.001
93,369,1,0.001
95,377,1,0.001
102,405,1,0.001
108,429,1,0.001
111,441,1,0.001
119,473,1,0.001
122,485,1,0.001
123,489,1,0.001
124,493,2,0.002
126,501,3,0.003
127,505,1,0.001
129,513,3,0.003
130,517,1,0.001
133,529,1,0.001
134,533,1,0.001
135,537,2,0.002
136,541,2,0.002
137,545,3,0.003
138,549,13,0.013
139,553,9,0.009
140,557,15,0.015
141,561,6,0.006
142,565,14,0.014
143,569,36,0.036
144,573,20,0.02
145,577,30,0.03
146,581,26,0.026
147,585,18,0.018
148,589,12,0.012
149,593,23,0.023
150,597,12,0.012
151,601,14,0.014
152,605,16,0.016
153,609,13,0.013
154,613,19,0.019
155,617,11,0.011
156,621,13,0.013
157,625,8,0.008
158,629,9,0.009
159,633,5,0.005
160,637,9,0.009
161,641,3,0.003
162,645,9,0.009
163,649,5,0.005
164,653,2,0.002
165,657,7,0.007
166,661,3,0.003
167,665,3,0.003
168,669,2,0.002
169,673,4,0.004
172,685,2,0.002
173,689,2,0.002
177,705,2,0.002
