"slurm_task_id","replay_gen","count","frac_crossed"
1,1,214,0.214
2,5,175,0.175
3,9,187,0.187
4,13,181,0.181
5,17,152,0.152
6,21,176,0.176
7,25,162,0.162
8,29,156,0.156
9,33,136,0.136
10,37,164,0.164
11,41,163,0.163
12,45,147,0.147
13,49,149,0.149
14,53,149,0.149
15,57,141,0.141
16,61,138,0.138
17,65,129,0.129
18,69,130,0.13
19,73,138,0.138
20,77,137,0.137
21,81,139,0.139
22,85,141,0.141
23,89,147,0.147
24,93,127,0.127
25,97,142,0.142
26,101,121,0.121
27,105,128,0.128
28,109,120,0.12
29,113,118,0.118
30,117,209,0.209
31,121,171,0.171
32,125,212,0.212
33,129,207,0.207
34,133,177,0.177
35,137,217,0.217
36,141,160,0.16
37,145,185,0.185
38,149,168,0.168
39,153,174,0.174
40,157,169,0.169
41,161,183,0.183
42,165,170,0.17
43,169,199,0.199
44,173,177,0.177
45,177,167,0.167
46,181,157,0.157
47,185,158,0.158
48,189,132,0.132
49,193,141,0.141
50,197,293,0.293
51,201,287,0.287
52,205,313,0.313
53,209,311,0.311
54,213,313,0.313
55,217,313,0.313
56,221,289,0.289
57,225,304,0.304
58,229,311,0.311
59,233,311,0.311
60,237,302,0.302
61,241,317,0.317
62,245,601,0.601
63,249,606,0.606
64,253,581,0.581
65,257,585,0.585
66,261,575,0.575
67,265,577,0.577
68,269,569,0.569
69,273,569,0.569
70,277,573,0.573
71,281,572,0.572
72,285,595,0.595
73,289,637,0.637
74,293,595,0.595
75,297,606,0.606
76,301,602,0.602
77,305,623,0.623
78,309,667,0.667
79,313,586,0.586
80,317,598,0.598
81,321,568,0.568
82,325,586,0.586
83,329,557,0.557
84,333,547,0.547
85,337,548,0.548
86,341,536,0.536
87,345,544,0.544
88,349,549,0.549
89,353,563,0.563
90,357,531,0.531
91,361,531,0.531
92,365,529,0.529
93,369,531,0.531
94,373,522,0.522
95,377,521,0.521
96,381,557,0.557
97,385,503,0.503
98,389,511,0.511
99,393,516,0.516
100,397,521,0.521
101,401,520,0.52
102,405,511,0.511
103,409,525,0.525
104,413,494,0.494
105,417,494,0.494
106,421,232,0.232
107,425,253,0.253
108,429,212,0.212
109,433,206,0.206
110,437,198,0.198
111,441,440,0.44
112,445,498,0.498
113,449,434,0.434
114,453,462,0.462
115,457,423,0.423
116,461,429,0.429
117,465,447,0.447
118,469,438,0.438
119,473,412,0.412
120,477,428,0.428
121,481,446,0.446
122,485,436,0.436
123,489,420,0.42
124,493,418,0.418
125,497,391,0.391
126,501,423,0.423
127,505,441,0.441
128,509,352,0.352
129,513,370,0.37
130,517,357,0.357
131,521,349,0.349
132,525,383,0.383
133,529,313,0.313
134,533,411,0.411
135,537,340,0.34
136,541,655,0.655
137,545,799,0.799
138,549,794,0.794
139,553,823,0.823
140,557,805,0.805
141,561,851,0.851
142,565,869,0.869
143,569,883,0.883
144,573,864,0.864
145,577,845,0.845
146,581,989,0.989
147,585,997,0.997
148,589,992,0.992
149,593,995,0.995
150,597,997,0.997
151,601,1000,1
152,605,1000,1
153,609,1000,1
154,613,1000,1
155,617,1000,1
156,621,1000,1
157,625,1000,1
158,629,1000,1
159,633,1000,1
160,637,1000,1
161,641,1000,1
162,645,1000,1
163,649,1000,1
164,653,1000,1
165,657,1000,1
166,661,1000,1
167,665,1000,1
168,669,1000,1
169,673,1000,1
170,677,1000,1
171,681,1000,1
172,685,1000,1
173,689,1000,1
174,693,1000,1
175,697,1000,1
176,701,1000,1
177,705,1000,1
178,709,1000,1
179,713,1000,1
180,717,1000,1
181,721,1000,1
182,725,1000,1
183,729,1000,1
184,733,1000,1
185,737,1000,1
186,741,1000,1
187,745,1000,1
188,749,1000,1
189,753,1000,1
190,757,1000,1
191,761,1000,1
192,765,1000,1
