"slurm_task_id","replay_gen","count","frac_crossed"
1,1,4,0.004
2,5,7,0.007
3,9,7,0.007
4,13,8,0.008
5,17,7,0.007
6,21,11,0.011
7,25,8,0.008
8,29,4,0.004
9,33,9,0.009
11,41,15,0.015
12,45,10,0.01
13,49,10,0.01
14,53,6,0.006
15,57,18,0.018
16,61,21,0.021
17,65,27,0.027
18,69,16,0.016
19,73,23,0.023
20,77,21,0.021
21,81,19,0.019
22,85,39,0.039
23,89,36,0.036
24,93,46,0.046
25,97,48,0.048
26,101,44,0.044
27,105,46,0.046
28,109,50,0.05
29,113,36,0.036
30,117,44,0.044
31,121,37,0.037
32,125,39,0.039
33,129,38,0.038
34,133,31,0.031
35,137,38,0.038
36,141,40,0.04
37,145,61,0.061
38,149,32,0.032
39,153,33,0.033
40,157,30,0.03
41,161,41,0.041
42,165,41,0.041
43,169,31,0.031
44,173,48,0.048
45,177,28,0.028
46,181,26,0.026
47,185,37,0.037
48,189,36,0.036
49,193,33,0.033
50,197,19,0.019
51,201,34,0.034
52,205,29,0.029
53,209,38,0.038
54,213,42,0.042
55,217,35,0.035
56,221,30,0.03
57,225,37,0.037
58,229,29,0.029
59,233,28,0.028
60,237,33,0.033
61,241,29,0.029
62,245,32,0.032
63,249,32,0.032
64,253,22,0.022
65,257,27,0.027
66,261,26,0.026
67,265,38,0.038
68,269,33,0.033
69,273,29,0.029
70,277,29,0.029
71,281,26,0.026
72,285,33,0.033
73,289,30,0.03
74,293,35,0.035
75,297,28,0.028
76,301,19,0.019
77,305,26,0.026
78,309,33,0.033
79,313,34,0.034
80,317,24,0.024
81,321,27,0.027
82,325,14,0.014
83,329,30,0.03
84,333,17,0.017
85,337,16,0.016
86,341,12,0.012
87,345,25,0.025
88,349,20,0.02
89,353,19,0.019
90,357,13,0.013
91,361,17,0.017
92,365,16,0.016
93,369,12,0.012
94,373,16,0.016
95,377,7,0.007
96,381,15,0.015
97,385,24,0.024
98,389,13,0.013
99,393,7,0.007
100,397,15,0.015
101,401,11,0.011
102,405,11,0.011
103,409,12,0.012
104,413,10,0.01
105,417,7,0.007
106,421,7,0.007
107,425,4,0.004
108,429,10,0.01
109,433,14,0.014
110,437,23,0.023
111,441,24,0.024
112,445,17,0.017
113,449,28,0.028
114,453,23,0.023
115,457,21,0.021
116,461,13,0.013
117,465,14,0.014
118,469,12,0.012
119,473,16,0.016
120,477,22,0.022
121,481,24,0.024
122,485,14,0.014
123,489,19,0.019
124,493,26,0.026
125,497,17,0.017
126,501,30,0.03
127,505,38,0.038
128,509,17,0.017
129,513,25,0.025
130,517,30,0.03
131,521,13,0.013
132,525,13,0.013
133,529,10,0.01
134,533,17,0.017
135,537,19,0.019
136,541,11,0.011
137,545,15,0.015
138,549,37,0.037
139,553,46,0.046
140,557,115,0.115
141,561,125,0.125
142,565,116,0.116
143,569,41,0.041
144,573,99,0.099
145,577,97,0.097
146,581,97,0.097
147,585,93,0.093
148,589,103,0.103
149,593,82,0.082
150,597,19,0.019
151,601,79,0.079
152,605,98,0.098
153,609,73,0.073
154,613,105,0.105
155,617,71,0.071
156,621,142,0.142
157,625,140,0.14
158,629,94,0.094
159,633,76,0.076
160,637,114,0.114
161,641,263,0.263
162,645,337,0.337
163,649,451,0.451
164,653,560,0.56
165,657,500,0.5
166,661,463,0.463
167,665,453,0.453
168,669,477,0.477
169,673,377,0.377
170,677,361,0.361
171,681,241,0.241
172,685,171,0.171
173,689,257,0.257
174,693,283,0.283
175,697,315,0.315
176,701,303,0.303
177,705,186,0.186
178,709,253,0.253
179,713,312,0.312
180,717,199,0.199
181,721,1000,1
182,725,1000,1
183,729,1000,1
184,733,1000,1
185,737,1000,1
186,741,1000,1
187,745,1000,1
188,749,1000,1
189,753,1000,1
190,757,1000,1
191,761,1000,1
192,765,1000,1
