"slurm_task_id","replay_gen","count","frac_crossed"
1,1,4,0.004
2,5,7,0.007
3,9,8,0.008
4,13,9,0.009
5,17,7,0.007
6,21,3,0.003
7,25,6,0.006
8,29,6,0.006
9,33,6,0.006
10,37,10,0.01
11,41,10,0.01
12,45,6,0.006
13,49,4,0.004
14,53,4,0.004
15,57,4,0.004
16,61,2,0.002
17,65,1,0.001
18,69,5,0.005
19,73,6,0.006
20,77,5,0.005
21,81,5,0.005
22,85,7,0.007
23,89,3,0.003
24,93,2,0.002
25,97,8,0.008
26,101,7,0.007
27,105,5,0.005
28,109,5,0.005
29,113,3,0.003
30,117,3,0.003
31,121,2,0.002
32,125,5,0.005
34,133,2,0.002
35,137,1,0.001
36,141,4,0.004
37,145,1,0.001
38,149,2,0.002
39,153,3,0.003
40,157,6,0.006
41,161,2,0.002
42,165,5,0.005
43,169,10,0.01
44,173,2,0.002
45,177,3,0.003
46,181,2,0.002
47,185,4,0.004
48,189,14,0.014
49,193,9,0.009
50,197,8,0.008
51,201,9,0.009
52,205,3,0.003
53,209,8,0.008
54,213,4,0.004
55,217,2,0.002
56,221,2,0.002
57,225,4,0.004
58,229,1,0.001
60,237,2,0.002
61,241,3,0.003
64,253,2,0.002
65,257,1,0.001
66,261,3,0.003
67,265,1,0.001
68,269,2,0.002
70,277,2,0.002
71,281,7,0.007
72,285,7,0.007
73,289,5,0.005
74,293,7,0.007
75,297,6,0.006
76,301,8,0.008
77,305,7,0.007
78,309,7,0.007
79,313,4,0.004
80,317,5,0.005
81,321,5,0.005
82,325,11,0.011
83,329,3,0.003
84,333,16,0.016
85,337,8,0.008
86,341,20,0.02
87,345,22,0.022
88,349,14,0.014
89,353,17,0.017
90,357,18,0.018
91,361,17,0.017
92,365,11,0.011
93,369,20,0.02
94,373,19,0.019
95,377,16,0.016
96,381,17,0.017
97,385,18,0.018
98,389,11,0.011
99,393,9,0.009
100,397,12,0.012
101,401,9,0.009
102,405,13,0.013
103,409,15,0.015
104,413,13,0.013
105,417,9,0.009
106,421,12,0.012
107,425,6,0.006
108,429,8,0.008
109,433,12,0.012
110,437,46,0.046
111,441,51,0.051
112,445,32,0.032
113,449,37,0.037
114,453,43,0.043
115,457,28,0.028
116,461,32,0.032
117,465,34,0.034
118,469,30,0.03
119,473,28,0.028
120,477,27,0.027
121,481,33,0.033
122,485,28,0.028
123,489,25,0.025
124,493,27,0.027
125,497,59,0.059
126,501,24,0.024
127,505,20,0.02
128,509,23,0.023
129,513,14,0.014
130,517,23,0.023
131,521,16,0.016
132,525,23,0.023
133,529,19,0.019
134,533,14,0.014
135,537,19,0.019
136,541,10,0.01
137,545,10,0.01
138,549,9,0.009
139,553,9,0.009
140,557,8,0.008
141,561,9,0.009
142,565,7,0.007
143,569,8,0.008
144,573,26,0.026
145,577,5,0.005
146,581,4,0.004
147,585,7,0.007
148,589,3,0.003
149,593,2,0.002
150,597,3,0.003
151,601,4,0.004
152,605,7,0.007
153,609,1,0.001
154,613,6,0.006
155,617,1,0.001
156,621,3,0.003
157,625,3,0.003
158,629,1,0.001
159,633,1,0.001
160,637,2,0.002
161,641,2,0.002
163,649,3,0.003
164,653,1,0.001
167,665,1,0.001
180,717,1,0.001
181,721,1,0.001
