"slurm_task_id","replay_gen","count","frac_crossed"
1,1,4,0.004
2,5,6,0.006
3,9,4,0.004
4,13,10,0.01
5,17,6,0.006
6,21,7,0.007
7,25,8,0.008
8,29,3,0.003
9,33,7,0.007
10,37,6,0.006
11,41,9,0.009
12,45,11,0.011
13,49,4,0.004
14,53,3,0.003
15,57,3,0.003
16,61,2,0.002
17,65,3,0.003
18,69,3,0.003
19,73,4,0.004
20,77,3,0.003
21,81,8,0.008
22,85,1,0.001
24,93,5,0.005
26,101,2,0.002
27,105,6,0.006
28,109,3,0.003
29,113,2,0.002
30,117,2,0.002
31,121,2,0.002
32,125,4,0.004
33,129,2,0.002
34,133,2,0.002
35,137,3,0.003
36,141,2,0.002
37,145,2,0.002
38,149,1,0.001
39,153,2,0.002
40,157,5,0.005
41,161,3,0.003
42,165,2,0.002
43,169,3,0.003
44,173,1,0.001
45,177,1,0.001
46,181,1,0.001
47,185,2,0.002
48,189,4,0.004
49,193,1,0.001
50,197,4,0.004
52,205,1,0.001
54,213,2,0.002
55,217,1,0.001
57,225,3,0.003
58,229,1,0.001
59,233,1,0.001
62,245,1,0.001
64,253,2,0.002
65,257,3,0.003
66,261,7,0.007
67,265,5,0.005
68,269,2,0.002
69,273,2,0.002
72,285,1,0.001
73,289,2,0.002
74,293,11,0.011
75,297,7,0.007
76,301,9,0.009
77,305,6,0.006
78,309,4,0.004
79,313,10,0.01
81,321,1,0.001
82,325,4,0.004
84,333,2,0.002
85,337,1,0.001
86,341,4,0.004
88,349,2,0.002
92,365,1,0.001
97,385,1,0.001
100,397,1,0.001
101,401,1,0.001
108,429,1,0.001
112,445,2,0.002
118,469,1,0.001
119,473,1,0.001
123,489,3,0.003
124,493,2,0.002
125,497,1,0.001
126,501,1,0.001
127,505,1,0.001
128,509,1,0.001
129,513,3,0.003
131,521,1,0.001
134,533,1,0.001
135,537,1,0.001
137,545,1,0.001
144,573,2,0.002
145,577,1,0.001
147,585,2,0.002
149,593,1,0.001
151,601,1,0.001
154,613,1,0.001
155,617,3,0.003
156,621,1,0.001
157,625,15,0.015
158,629,7,0.007
159,633,4,0.004
160,637,5,0.005
161,641,6,0.006
162,645,5,0.005
163,649,4,0.004
164,653,1,0.001
165,657,2,0.002
166,661,1,0.001
167,665,21,0.021
168,669,23,0.023
169,673,13,0.013
170,677,14,0.014
171,681,16,0.016
172,685,11,0.011
173,689,12,0.012
174,693,10,0.01
175,697,8,0.008
176,701,7,0.007
177,705,5,0.005
178,709,1,0.001
179,713,3,0.003
180,717,3,0.003
181,721,1,0.001
182,725,1,0.001
183,729,1,0.001
184,733,1,0.001
185,737,1,0.001
187,745,2,0.002
