"slurm_task_id","replay_gen","count","frac_crossed"
1,1,1776,0.1776
2,2,1721,0.1721
3,3,1765,0.1765
4,4,1743,0.1743
5,5,1685,0.1685
6,6,1736,0.1736
7,7,1677,0.1677
8,8,1763,0.1763
9,9,1762,0.1762
10,10,1761,0.1761
11,11,1683,0.1683
12,12,1714,0.1714
13,13,1758,0.1758
14,14,1687,0.1687
15,15,1710,0.171
16,16,1638,0.1638
17,17,1624,0.1624
18,18,1699,0.1699
19,19,1635,0.1635
20,20,1688,0.1688
21,21,1669,0.1669
22,22,1697,0.1697
23,23,1646,0.1646
24,24,1627,0.1627
25,25,1705,0.1705
26,26,1615,0.1615
27,27,1624,0.1624
28,28,1596,0.1596
29,29,1614,0.1614
30,30,1611,0.1611
31,31,1625,0.1625
32,32,1597,0.1597
33,33,1573,0.1573
34,34,1600,0.16
35,35,1586,0.1586
36,36,1556,0.1556
37,37,1539,0.1539
38,38,1553,0.1553
39,39,1556,0.1556
40,40,1557,0.1557
41,41,1494,0.1494
42,42,1598,0.1598
43,43,1547,0.1547
44,44,1526,0.1526
45,45,1601,0.1601
46,46,1528,0.1528
47,47,1553,0.1553
48,48,1542,0.1542
49,49,1510,0.151
50,50,1551,0.1551
51,51,1501,0.1501
52,52,1586,0.1586
53,53,1489,0.1489
54,54,2182,0.2182
55,55,2200,0.22
56,56,2291,0.2291
57,57,2255,0.2255
58,58,2242,0.2242
59,59,2245,0.2245
60,60,2182,0.2182
61,61,3541,0.3541
62,62,2246,0.2246
63,63,2232,0.2232
64,64,2285,0.2285
65,65,2227,0.2227
66,66,2311,0.2311
67,67,2181,0.2181
68,68,2259,0.2259
69,69,2129,0.2129
70,70,2235,0.2235
71,71,2211,0.2211
72,72,2176,0.2176
73,73,2112,0.2112
74,74,2179,0.2179
75,75,2147,0.2147
76,76,2185,0.2185
77,77,2149,0.2149
78,78,2147,0.2147
79,79,2143,0.2143
80,80,2131,0.2131
81,81,2101,0.2101
82,82,2170,0.217
83,83,2093,0.2093
84,84,2159,0.2159
85,85,2118,0.2118
86,86,2054,0.2054
87,87,2020,0.202
88,88,2066,0.2066
89,89,2143,0.2143
90,90,2124,0.2124
91,91,2084,0.2084
92,92,2085,0.2085
93,93,2046,0.2046
94,94,2006,0.2006
95,95,2134,0.2134
96,96,2057,0.2057
97,97,2014,0.2014
98,98,2089,0.2089
99,99,1945,0.1945
100,100,2149,0.2149
101,101,2071,0.2071
102,102,2013,0.2013
103,103,1999,0.1999
104,104,2073,0.2073
105,105,2041,0.2041
106,106,2002,0.2002
107,107,2000,0.2
108,108,2059,0.2059
109,109,1993,0.1993
110,110,1964,0.1964
111,111,2044,0.2044
112,112,3281,0.3281
113,113,3439,0.3439
114,114,3302,0.3302
115,115,3325,0.3325
116,116,3309,0.3309
117,117,3306,0.3306
118,118,3341,0.3341
119,119,3275,0.3275
120,120,3755,0.3755
121,121,3652,0.3652
122,122,3652,0.3652
123,123,3587,0.3587
124,124,3721,0.3721
125,125,3645,0.3645
126,126,3575,0.3575
127,127,3614,0.3614
128,128,3563,0.3563
129,129,3591,0.3591
130,130,3559,0.3559
131,131,3576,0.3576
132,132,3533,0.3533
133,133,3541,0.3541
134,134,3567,0.3567
135,135,3521,0.3521
136,136,3539,0.3539
137,137,5560,0.556
138,138,5561,0.5561
139,139,6016,0.6016
140,140,5914,0.5914
141,141,6101,0.6101
142,142,6071,0.6071
143,143,6042,0.6042
144,144,6122,0.6122
145,145,6197,0.6197
146,146,6132,0.6132
147,147,6105,0.6105
148,148,6248,0.6248
149,149,6143,0.6143
150,150,6181,0.6181
151,151,6193,0.6193
152,152,6186,0.6186
153,153,6134,0.6134
154,154,6139,0.6139
155,155,6191,0.6191
156,156,6134,0.6134
157,157,6157,0.6157
158,158,6063,0.6063
159,159,6147,0.6147
160,160,6197,0.6197
161,161,6206,0.6206
162,162,6239,0.6239
163,163,6234,0.6234
164,164,6218,0.6218
165,165,6226,0.6226
166,166,6229,0.6229
167,167,6228,0.6228
168,168,6253,0.6253
169,169,6215,0.6215
170,170,6257,0.6257
171,171,6208,0.6208
172,172,6237,0.6237
173,173,6119,0.6119
174,174,6161,0.6161
175,175,6226,0.6226
176,176,6174,0.6174
177,177,6260,0.626
178,178,6279,0.6279
179,179,6190,0.619
180,180,6148,0.6148
181,181,6189,0.6189
182,182,6146,0.6146
183,183,6097,0.6097
184,184,6160,0.616
185,185,6259,0.6259
186,186,6437,0.6437
187,187,6226,0.6226
188,188,6183,0.6183
189,189,6182,0.6182
190,190,6201,0.6201
191,191,6167,0.6167
192,192,6160,0.616
193,193,6164,0.6164
194,194,6075,0.6075
195,195,6209,0.6209
196,196,6217,0.6217
197,197,6058,0.6058
198,198,6124,0.6124
199,199,6070,0.607
200,200,6007,0.6007
201,201,6162,0.6162
202,202,6091,0.6091
203,203,6084,0.6084
204,204,6036,0.6036
205,205,6093,0.6093
206,206,6114,0.6114
207,207,6065,0.6065
208,208,6117,0.6117
209,209,6181,0.6181
210,210,6015,0.6015
211,211,6092,0.6092
212,212,6016,0.6016
213,213,6020,0.602
214,214,6002,0.6002
215,215,6141,0.6141
216,216,6058,0.6058
217,217,6065,0.6065
218,218,6059,0.6059
219,219,5985,0.5985
220,220,6063,0.6063
221,221,5997,0.5997
222,222,6018,0.6018
223,223,5957,0.5957
224,224,6173,0.6173
225,225,6144,0.6144
226,226,6005,0.6005
227,227,6002,0.6002
228,228,6007,0.6007
229,229,5989,0.5989
230,230,6027,0.6027
231,231,6096,0.6096
232,232,6107,0.6107
233,233,6094,0.6094
234,234,6017,0.6017
235,235,5984,0.5984
236,236,6035,0.6035
237,237,6051,0.6051
238,238,6073,0.6073
239,239,6045,0.6045
240,240,6039,0.6039
241,241,5965,0.5965
242,242,8181,0.8181
243,243,8988,0.8988
244,244,9052,0.9052
245,245,9021,0.9021
246,246,8851,0.8851
247,247,9059,0.9059
248,248,9100,0.91
249,249,9061,0.9061
250,250,9081,0.9081
251,251,9076,0.9076
252,252,9095,0.9095
253,253,9124,0.9124
254,254,9135,0.9135
255,255,9218,0.9218
256,256,9187,0.9187
257,257,9188,0.9188
258,258,9203,0.9203
259,259,7031,0.7031
260,260,7071,0.7071
261,261,6628,0.6628
262,262,6192,0.6192
263,263,6155,0.6155
264,264,6202,0.6202
265,265,6090,0.609
266,266,6143,0.6143
267,267,6238,0.6238
268,268,6224,0.6224
269,269,6109,0.6109
270,270,6185,0.6185
271,271,6164,0.6164
272,272,6179,0.6179
273,273,6105,0.6105
274,274,6066,0.6066
275,275,5910,0.591
276,276,5917,0.5917
277,277,5934,0.5934
278,278,5970,0.597
279,279,5962,0.5962
280,280,5891,0.5891
281,281,5761,0.5761
282,282,5906,0.5906
283,283,5791,0.5791
284,284,5857,0.5857
285,285,5887,0.5887
286,286,5917,0.5917
287,287,5892,0.5892
288,288,5974,0.5974
289,289,6079,0.6079
290,290,5962,0.5962
291,291,5952,0.5952
292,292,5893,0.5893
293,293,6075,0.6075
294,294,5965,0.5965
295,295,5939,0.5939
296,296,6001,0.6001
297,297,5971,0.5971
298,298,5923,0.5923
299,299,5815,0.5815
300,300,5933,0.5933
301,301,5956,0.5956
302,302,6021,0.6021
303,303,6140,0.614
304,304,6058,0.6058
305,305,6038,0.6038
306,306,6314,0.6314
307,307,6282,0.6282
308,308,6136,0.6136
309,309,6067,0.6067
310,310,5867,0.5867
311,311,6110,0.611
312,312,5984,0.5984
313,313,5884,0.5884
314,314,5895,0.5895
315,315,5838,0.5838
316,316,5945,0.5945
317,317,5739,0.5739
318,318,5887,0.5887
319,319,5789,0.5789
320,320,5850,0.585
321,321,5810,0.581
322,322,5883,0.5883
323,323,5914,0.5914
324,324,5898,0.5898
325,325,5963,0.5963
326,326,5844,0.5844
327,327,5767,0.5767
328,328,5904,0.5904
329,329,5847,0.5847
330,330,5909,0.5909
331,331,5895,0.5895
332,332,5902,0.5902
333,333,5841,0.5841
334,334,5982,0.5982
335,335,6087,0.6087
336,336,5908,0.5908
337,337,5953,0.5953
338,338,5860,0.586
339,339,5808,0.5808
340,340,5932,0.5932
341,341,5885,0.5885
342,342,5921,0.5921
343,343,5468,0.5468
344,344,5401,0.5401
345,345,5409,0.5409
346,346,5920,0.592
347,347,5811,0.5811
348,348,5662,0.5662
349,349,5724,0.5724
350,350,5822,0.5822
351,351,5699,0.5699
352,352,5685,0.5685
353,353,5849,0.5849
354,354,5686,0.5686
355,355,8230,0.823
356,356,8177,0.8177
357,357,8261,0.8261
358,358,8735,0.8735
359,359,9007,0.9007
360,360,9026,0.9026
361,361,9018,0.9018
362,362,8981,0.8981
363,363,8995,0.8995
364,364,9022,0.9022
365,365,9029,0.9029
366,366,9016,0.9016
367,367,8919,0.8919
368,368,8855,0.8855
369,369,8747,0.8747
370,370,8237,0.8237
371,371,8563,0.8563
372,372,5513,0.5513
373,373,5579,0.5579
374,374,5404,0.5404
375,375,5352,0.5352
376,376,4796,0.4796
377,377,5349,0.5349
378,378,5285,0.5285
379,379,5646,0.5646
380,380,6080,0.608
381,381,5837,0.5837
382,382,5514,0.5514
383,383,5498,0.5498
384,384,5618,0.5618
385,385,5951,0.5951
386,386,5635,0.5635
387,387,5698,0.5698
388,388,5588,0.5588
389,389,5536,0.5536
390,390,5846,0.5846
391,391,5740,0.574
392,392,5710,0.571
393,393,5419,0.5419
394,394,5380,0.538
395,395,5439,0.5439
396,396,5378,0.5378
397,397,5380,0.538
398,398,5352,0.5352
399,399,5345,0.5345
400,400,5214,0.5214
401,401,5336,0.5336
402,402,5126,0.5126
403,403,5250,0.525
404,404,5180,0.518
405,405,5178,0.5178
406,406,5240,0.524
407,407,5156,0.5156
408,408,5121,0.5121
409,409,5042,0.5042
410,410,4971,0.4971
411,411,5028,0.5028
412,412,4985,0.4985
413,413,5002,0.5002
414,414,4942,0.4942
415,415,5072,0.5072
416,416,4944,0.4944
417,417,5029,0.5029
418,418,5096,0.5096
419,419,5000,0.5
420,420,5005,0.5005
421,421,4976,0.4976
422,422,5082,0.5082
423,423,4931,0.4931
424,424,5009,0.5009
425,425,4976,0.4976
426,426,4963,0.4963
427,427,4943,0.4943
428,428,5114,0.5114
429,429,5270,0.527
430,430,5374,0.5374
431,431,5063,0.5063
432,432,4837,0.4837
433,433,4809,0.4809
434,434,4796,0.4796
435,435,4783,0.4783
436,436,4845,0.4845
437,437,4823,0.4823
438,438,4776,0.4776
439,439,4824,0.4824
440,440,4868,0.4868
441,441,4748,0.4748
442,442,4802,0.4802
443,443,4816,0.4816
444,444,4794,0.4794
445,445,4794,0.4794
446,446,4827,0.4827
447,447,4808,0.4808
448,448,4836,0.4836
449,449,4747,0.4747
450,450,4708,0.4708
451,451,4802,0.4802
452,452,4744,0.4744
453,453,4697,0.4697
454,454,4936,0.4936
455,455,4934,0.4934
456,456,4693,0.4693
457,457,4720,0.472
458,458,4718,0.4718
459,459,4769,0.4769
460,460,4842,0.4842
461,461,4768,0.4768
462,462,4857,0.4857
463,463,4844,0.4844
464,464,4917,0.4917
465,465,4809,0.4809
