"slurm_task_id","replay_gen","count","frac_crossed"
1,1,214,0.214
2,5,174,0.174
3,9,199,0.199
4,13,182,0.182
5,17,144,0.144
6,21,182,0.182
7,25,160,0.16
8,29,154,0.154
9,33,144,0.144
10,37,161,0.161
11,41,162,0.162
12,45,152,0.152
13,49,140,0.14
14,53,162,0.162
15,57,151,0.151
16,61,135,0.135
17,65,123,0.123
18,69,136,0.136
19,73,147,0.147
20,77,155,0.155
21,81,154,0.154
22,85,121,0.121
23,89,135,0.135
24,93,132,0.132
25,97,128,0.128
26,101,132,0.132
27,105,129,0.129
28,109,114,0.114
29,113,134,0.134
30,117,140,0.14
31,121,102,0.102
32,125,116,0.116
33,129,143,0.143
34,133,116,0.116
35,137,123,0.123
36,141,85,0.085
37,145,138,0.138
38,149,116,0.116
39,153,122,0.122
40,157,97,0.097
41,161,88,0.088
42,165,98,0.098
43,169,120,0.12
44,173,109,0.109
45,177,98,0.098
46,181,97,0.097
47,185,85,0.085
48,189,101,0.101
49,193,93,0.093
50,197,97,0.097
51,201,81,0.081
52,205,93,0.093
53,209,65,0.065
54,213,92,0.092
55,217,91,0.091
56,221,81,0.081
57,225,81,0.081
58,229,70,0.07
59,233,85,0.085
60,237,82,0.082
61,241,80,0.08
62,245,83,0.083
63,249,76,0.076
64,253,65,0.065
65,257,56,0.056
66,261,60,0.06
67,265,60,0.06
68,269,75,0.075
69,273,63,0.063
70,277,61,0.061
71,281,56,0.056
72,285,66,0.066
73,289,65,0.065
74,293,62,0.062
75,297,52,0.052
76,301,46,0.046
77,305,49,0.049
78,309,40,0.04
79,313,48,0.048
80,317,42,0.042
81,321,46,0.046
82,325,45,0.045
83,329,38,0.038
84,333,34,0.034
85,337,39,0.039
86,341,49,0.049
87,345,38,0.038
88,349,31,0.031
89,353,50,0.05
90,357,36,0.036
91,361,23,0.023
92,365,33,0.033
93,369,20,0.02
94,373,33,0.033
95,377,24,0.024
96,381,25,0.025
97,385,22,0.022
98,389,23,0.023
99,393,26,0.026
100,397,20,0.02
101,401,28,0.028
102,405,21,0.021
103,409,24,0.024
104,413,20,0.02
105,417,51,0.051
106,421,64,0.064
107,425,57,0.057
108,429,50,0.05
109,433,44,0.044
110,437,39,0.039
111,441,27,0.027
112,445,36,0.036
113,449,41,0.041
114,453,43,0.043
115,457,29,0.029
116,461,32,0.032
117,465,34,0.034
118,469,25,0.025
119,473,28,0.028
120,477,34,0.034
121,481,23,0.023
122,485,27,0.027
123,489,5,0.005
124,493,6,0.006
125,497,3,0.003
126,501,9,0.009
127,505,6,0.006
128,509,8,0.008
129,513,2,0.002
130,517,1,0.001
131,521,1,0.001
132,525,2,0.002
133,529,1,0.001
134,533,2,0.002
135,537,3,0.003
136,541,3,0.003
137,545,1,0.001
138,549,2,0.002
142,565,1,0.001
145,577,1,0.001
146,581,1,0.001
152,605,1,0.001
157,625,1,0.001
163,649,1,0.001
164,653,1,0.001
165,657,1,0.001
167,665,1,0.001
170,677,1,0.001
181,721,1,0.001
