"slurm_task_id","replay_gen","count","frac_crossed"
1,1,214,0.214
2,5,181,0.181
3,9,176,0.176
4,13,190,0.19
5,17,145,0.145
6,21,177,0.177
7,25,169,0.169
8,29,237,0.237
9,33,136,0.136
10,37,166,0.166
11,41,167,0.167
12,45,147,0.147
13,49,145,0.145
14,53,162,0.162
15,57,145,0.145
16,61,133,0.133
17,65,134,0.134
18,69,134,0.134
19,73,148,0.148
20,77,146,0.146
21,81,154,0.154
22,85,118,0.118
23,89,136,0.136
24,93,137,0.137
25,97,127,0.127
26,101,127,0.127
27,105,141,0.141
28,109,111,0.111
29,113,130,0.13
30,117,136,0.136
31,121,100,0.1
32,125,143,0.143
33,129,133,0.133
34,133,119,0.119
35,137,118,0.118
36,141,90,0.09
37,145,120,0.12
38,149,106,0.106
39,153,112,0.112
40,157,97,0.097
41,161,96,0.096
42,165,103,0.103
43,169,105,0.105
44,173,102,0.102
45,177,97,0.097
46,181,85,0.085
47,185,81,0.081
48,189,79,0.079
49,193,74,0.074
50,197,73,0.073
51,201,77,0.077
52,205,78,0.078
53,209,83,0.083
54,213,66,0.066
55,217,81,0.081
56,221,81,0.081
57,225,76,0.076
58,229,70,0.07
59,233,64,0.064
60,237,71,0.071
61,241,72,0.072
62,245,123,0.123
63,249,118,0.118
64,253,123,0.123
65,257,128,0.128
66,261,109,0.109
67,265,117,0.117
68,269,117,0.117
69,273,100,0.1
70,277,108,0.108
71,281,99,0.099
72,285,105,0.105
73,289,235,0.235
74,293,253,0.253
75,297,286,0.286
76,301,235,0.235
77,305,251,0.251
78,309,221,0.221
79,313,271,0.271
80,317,267,0.267
81,321,264,0.264
82,325,233,0.233
83,329,260,0.26
84,333,242,0.242
85,337,222,0.222
86,341,231,0.231
87,345,209,0.209
88,349,223,0.223
89,353,209,0.209
90,357,106,0.106
91,361,211,0.211
92,365,189,0.189
93,369,208,0.208
94,373,222,0.222
95,377,214,0.214
96,381,218,0.218
97,385,190,0.19
98,389,200,0.2
99,393,186,0.186
100,397,175,0.175
101,401,183,0.183
102,405,173,0.173
103,409,184,0.184
104,413,163,0.163
105,417,161,0.161
106,421,143,0.143
107,425,181,0.181
108,429,153,0.153
109,433,147,0.147
110,437,151,0.151
111,441,144,0.144
112,445,149,0.149
113,449,148,0.148
114,453,127,0.127
115,457,132,0.132
116,461,126,0.126
117,465,119,0.119
118,469,112,0.112
119,473,107,0.107
120,477,110,0.11
121,481,108,0.108
122,485,121,0.121
123,489,99,0.099
124,493,91,0.091
125,497,89,0.089
126,501,74,0.074
127,505,84,0.084
128,509,79,0.079
129,513,90,0.09
130,517,60,0.06
131,521,58,0.058
132,525,59,0.059
133,529,62,0.062
134,533,88,0.088
135,537,91,0.091
136,541,55,0.055
137,545,49,0.049
138,549,32,0.032
139,553,41,0.041
140,557,52,0.052
141,561,40,0.04
142,565,20,0.02
143,569,17,0.017
144,573,18,0.018
145,577,15,0.015
146,581,17,0.017
147,585,11,0.011
148,589,21,0.021
149,593,7,0.007
150,597,10,0.01
151,601,7,0.007
152,605,7,0.007
153,609,6,0.006
154,613,6,0.006
155,617,5,0.005
156,621,2,0.002
157,625,7,0.007
158,629,7,0.007
159,633,4,0.004
160,637,5,0.005
161,641,2,0.002
162,645,4,0.004
163,649,4,0.004
164,653,6,0.006
165,657,9,0.009
166,661,2,0.002
167,665,5,0.005
168,669,2,0.002
169,673,5,0.005
170,677,6,0.006
171,681,3,0.003
174,693,2,0.002
177,705,1,0.001
181,721,1,0.001
184,733,1,0.001
