"slurm_task_id","replay_gen","count","frac_crossed"
1,1,214,0.214
2,5,174,0.174
3,9,198,0.198
4,13,180,0.18
5,17,148,0.148
6,21,179,0.179
7,25,167,0.167
8,29,154,0.154
9,33,135,0.135
10,37,167,0.167
11,41,162,0.162
12,45,147,0.147
13,49,153,0.153
14,53,153,0.153
15,57,149,0.149
16,61,146,0.146
17,65,133,0.133
18,69,136,0.136
19,73,146,0.146
20,77,144,0.144
21,81,151,0.151
22,85,126,0.126
23,89,131,0.131
24,93,148,0.148
25,97,138,0.138
26,101,130,0.13
27,105,136,0.136
28,109,113,0.113
29,113,132,0.132
30,117,138,0.138
31,121,109,0.109
32,125,135,0.135
33,129,191,0.191
34,133,178,0.178
35,137,193,0.193
36,141,151,0.151
37,145,225,0.225
38,149,187,0.187
39,153,195,0.195
40,157,159,0.159
41,161,164,0.164
42,165,201,0.201
43,169,191,0.191
44,173,171,0.171
45,177,164,0.164
46,181,179,0.179
47,185,161,0.161
48,189,140,0.14
49,193,160,0.16
50,197,156,0.156
51,201,145,0.145
52,205,161,0.161
53,209,160,0.16
54,213,150,0.15
55,217,162,0.162
56,221,123,0.123
57,225,141,0.141
58,229,125,0.125
59,233,151,0.151
60,237,143,0.143
61,241,155,0.155
62,245,142,0.142
63,249,139,0.139
64,253,130,0.13
65,257,135,0.135
66,261,137,0.137
67,265,115,0.115
68,269,119,0.119
69,273,119,0.119
70,277,254,0.254
71,281,262,0.262
72,285,284,0.284
73,289,287,0.287
74,293,291,0.291
75,297,271,0.271
76,301,261,0.261
77,305,260,0.26
78,309,278,0.278
79,313,255,0.255
80,317,261,0.261
81,321,225,0.225
82,325,99,0.099
83,329,91,0.091
84,333,215,0.215
85,337,213,0.213
86,341,245,0.245
87,345,239,0.239
88,349,229,0.229
89,353,220,0.22
90,357,509,0.509
91,361,226,0.226
92,365,215,0.215
93,369,232,0.232
94,373,216,0.216
95,377,195,0.195
96,381,224,0.224
97,385,189,0.189
98,389,203,0.203
99,393,202,0.202
100,397,176,0.176
101,401,220,0.22
102,405,174,0.174
103,409,208,0.208
104,413,188,0.188
105,417,167,0.167
106,421,188,0.188
107,425,183,0.183
108,429,151,0.151
109,433,164,0.164
110,437,163,0.163
111,441,150,0.15
112,445,168,0.168
113,449,138,0.138
114,453,158,0.158
115,457,132,0.132
116,461,142,0.142
117,465,340,0.34
118,469,386,0.386
119,473,390,0.39
120,477,376,0.376
121,481,398,0.398
122,485,408,0.408
123,489,386,0.386
124,493,368,0.368
125,497,362,0.362
126,501,367,0.367
127,505,352,0.352
128,509,376,0.376
129,513,336,0.336
130,517,341,0.341
131,521,341,0.341
132,525,324,0.324
133,529,332,0.332
134,533,263,0.263
135,537,112,0.112
136,541,55,0.055
137,545,38,0.038
138,549,27,0.027
139,553,24,0.024
140,557,19,0.019
141,561,22,0.022
142,565,15,0.015
143,569,9,0.009
144,573,16,0.016
145,577,5,0.005
146,581,5,0.005
147,585,6,0.006
148,589,8,0.008
149,593,13,0.013
150,597,7,0.007
151,601,6,0.006
152,605,13,0.013
153,609,11,0.011
154,613,13,0.013
155,617,8,0.008
156,621,6,0.006
157,625,9,0.009
158,629,3,0.003
159,633,9,0.009
160,637,6,0.006
161,641,4,0.004
162,645,3,0.003
163,649,5,0.005
164,653,2,0.002
165,657,8,0.008
166,661,2,0.002
167,665,5,0.005
171,681,1,0.001
174,693,1,0.001
180,717,1,0.001
181,721,1,0.001
183,729,2,0.002
184,733,1,0.001
