"slurm_task_id","replay_gen","count","frac_crossed"
1,1,4,0.004
2,5,7,0.007
3,9,8,0.008
4,13,11,0.011
5,17,6,0.006
6,21,8,0.008
7,25,8,0.008
8,29,4,0.004
9,33,9,0.009
11,41,12,0.012
12,45,7,0.007
13,49,5,0.005
14,53,4,0.004
15,57,3,0.003
16,61,6,0.006
17,65,5,0.005
18,69,3,0.003
19,73,3,0.003
20,77,4,0.004
21,81,4,0.004
22,85,3,0.003
23,89,2,0.002
24,93,5,0.005
25,97,4,0.004
26,101,2,0.002
27,105,7,0.007
28,109,4,0.004
29,113,7,0.007
30,117,5,0.005
31,121,4,0.004
32,125,8,0.008
33,129,7,0.007
34,133,16,0.016
35,137,17,0.017
36,141,24,0.024
37,145,21,0.021
38,149,17,0.017
39,153,16,0.016
40,157,12,0.012
41,161,15,0.015
42,165,18,0.018
43,169,14,0.014
44,173,15,0.015
45,177,15,0.015
46,181,12,0.012
47,185,10,0.01
48,189,13,0.013
49,193,13,0.013
50,197,15,0.015
51,201,12,0.012
52,205,8,0.008
53,209,14,0.014
54,213,18,0.018
55,217,10,0.01
56,221,15,0.015
57,225,8,0.008
58,229,14,0.014
59,233,9,0.009
60,237,14,0.014
61,241,10,0.01
62,245,8,0.008
63,249,38,0.038
64,253,18,0.018
65,257,30,0.03
66,261,31,0.031
67,265,35,0.035
68,269,32,0.032
69,273,22,0.022
70,277,72,0.072
71,281,57,0.057
72,285,31,0.031
73,289,33,0.033
74,293,31,0.031
75,297,28,0.028
76,301,20,0.02
77,305,23,0.023
78,309,29,0.029
79,313,23,0.023
80,317,25,0.025
81,321,21,0.021
82,325,18,0.018
83,329,26,0.026
84,333,14,0.014
85,337,18,0.018
86,341,37,0.037
87,345,63,0.063
88,349,66,0.066
89,353,74,0.074
90,357,57,0.057
91,361,97,0.097
92,365,85,0.085
93,369,103,0.103
94,373,88,0.088
95,377,209,0.209
96,381,204,0.204
97,385,200,0.2
98,389,197,0.197
99,393,179,0.179
100,397,187,0.187
101,401,172,0.172
102,405,181,0.181
103,409,191,0.191
104,413,174,0.174
105,417,170,0.17
106,421,161,0.161
107,425,75,0.075
108,429,56,0.056
109,433,66,0.066
110,437,68,0.068
111,441,71,0.071
112,445,65,0.065
113,449,50,0.05
114,453,34,0.034
115,457,31,0.031
116,461,26,0.026
117,465,29,0.029
118,469,28,0.028
119,473,15,0.015
120,477,24,0.024
121,481,31,0.031
122,485,20,0.02
123,489,19,0.019
124,493,15,0.015
125,497,10,0.01
126,501,3,0.003
127,505,17,0.017
128,509,12,0.012
129,513,14,0.014
130,517,14,0.014
131,521,10,0.01
132,525,5,0.005
133,529,9,0.009
134,533,15,0.015
135,537,12,0.012
136,541,11,0.011
137,545,8,0.008
138,549,10,0.01
139,553,5,0.005
140,557,6,0.006
141,561,4,0.004
142,565,9,0.009
143,569,3,0.003
144,573,4,0.004
146,581,1,0.001
147,585,1,0.001
149,593,1,0.001
151,601,1,0.001
153,609,1,0.001
154,613,2,0.002
155,617,4,0.004
158,629,2,0.002
159,633,1,0.001
160,637,1,0.001
163,649,1,0.001
164,653,1,0.001
167,665,1,0.001
177,705,1,0.001
181,721,1,0.001
