"slurm_task_id","replay_gen","count","frac_crossed"
1,1,4,0.004
2,5,2,0.002
3,9,5,0.005
4,13,9,0.009
5,17,6,0.006
6,21,7,0.007
7,25,8,0.008
8,29,3,0.003
9,33,8,0.008
10,37,13,0.013
11,41,9,0.009
12,45,9,0.009
13,49,10,0.01
14,53,11,0.011
15,57,12,0.012
16,61,12,0.012
17,65,11,0.011
18,69,9,0.009
19,73,10,0.01
20,77,10,0.01
21,81,7,0.007
22,85,7,0.007
23,89,7,0.007
24,93,5,0.005
25,97,10,0.01
26,101,8,0.008
27,105,8,0.008
28,109,8,0.008
29,113,11,0.011
30,117,4,0.004
31,121,6,0.006
32,125,10,0.01
33,129,6,0.006
34,133,9,0.009
35,137,6,0.006
36,141,3,0.003
37,145,8,0.008
39,153,5,0.005
40,157,9,0.009
41,161,4,0.004
42,165,5,0.005
43,169,7,0.007
44,173,3,0.003
45,177,4,0.004
46,181,3,0.003
47,185,7,0.007
48,189,5,0.005
49,193,4,0.004
50,197,4,0.004
51,201,6,0.006
52,205,2,0.002
53,209,4,0.004
54,213,7,0.007
55,217,3,0.003
56,221,1,0.001
57,225,4,0.004
58,229,2,0.002
59,233,4,0.004
61,241,5,0.005
62,245,4,0.004
63,249,1,0.001
64,253,2,0.002
65,257,2,0.002
66,261,7,0.007
67,265,6,0.006
68,269,3,0.003
69,273,1,0.001
71,281,1,0.001
72,285,5,0.005
73,289,1,0.001
74,293,1,0.001
75,297,2,0.002
76,301,2,0.002
77,305,2,0.002
78,309,3,0.003
79,313,1,0.001
81,321,7,0.007
82,325,2,0.002
83,329,5,0.005
84,333,4,0.004
85,337,3,0.003
86,341,5,0.005
87,345,8,0.008
88,349,1,0.001
89,353,5,0.005
90,357,7,0.007
91,361,3,0.003
92,365,2,0.002
93,369,11,0.011
94,373,10,0.01
95,377,7,0.007
96,381,16,0.016
97,385,10,0.01
98,389,13,0.013
99,393,11,0.011
100,397,11,0.011
101,401,4,0.004
102,405,3,0.003
103,409,6,0.006
104,413,10,0.01
105,417,7,0.007
106,421,6,0.006
107,425,7,0.007
108,429,4,0.004
109,433,5,0.005
110,437,6,0.006
111,441,5,0.005
112,445,5,0.005
113,449,3,0.003
114,453,4,0.004
115,457,11,0.011
116,461,12,0.012
117,465,12,0.012
118,469,2,0.002
119,473,3,0.003
120,477,6,0.006
121,481,6,0.006
122,485,4,0.004
123,489,7,0.007
124,493,4,0.004
125,497,4,0.004
126,501,2,0.002
127,505,1,0.001
128,509,2,0.002
129,513,2,0.002
131,521,1,0.001
134,533,2,0.002
135,537,1,0.001
136,541,2,0.002
137,545,2,0.002
139,553,2,0.002
141,561,8,0.008
142,565,15,0.015
143,569,29,0.029
144,573,21,0.021
145,577,17,0.017
146,581,87,0.087
147,585,95,0.095
148,589,81,0.081
149,593,92,0.092
150,597,277,0.277
151,601,323,0.323
152,605,316,0.316
153,609,334,0.334
154,613,304,0.304
155,617,305,0.305
156,621,309,0.309
157,625,254,0.254
158,629,264,0.264
159,633,235,0.235
160,637,268,0.268
161,641,709,0.709
162,645,700,0.7
163,649,725,0.725
164,653,751,0.751
165,657,750,0.75
166,661,711,0.711
167,665,782,0.782
168,669,752,0.752
169,673,733,0.733
170,677,714,0.714
171,681,691,0.691
172,685,736,0.736
173,689,679,0.679
174,693,680,0.68
175,697,738,0.738
176,701,730,0.73
177,705,673,0.673
178,709,674,0.674
179,713,1000,1
180,717,1000,1
181,721,1000,1
182,725,1000,1
183,729,1000,1
184,733,1000,1
185,737,1000,1
186,741,1000,1
187,745,1000,1
188,749,1000,1
189,753,1000,1
190,757,1000,1
191,761,1000,1
192,765,1000,1
