"slurm_task_id","replay_gen","count","frac_crossed"
1,1,4,0.004
2,5,7,0.007
3,9,8,0.008
4,13,7,0.007
5,17,7,0.007
6,21,9,0.009
7,25,5,0.005
8,29,4,0.004
9,33,9,0.009
10,37,1,0.001
11,41,13,0.013
12,45,9,0.009
13,49,14,0.014
14,53,6,0.006
15,57,12,0.012
16,61,11,0.011
17,65,7,0.007
18,69,9,0.009
19,73,10,0.01
20,77,10,0.01
21,81,3,0.003
22,85,6,0.006
23,89,8,0.008
24,93,2,0.002
25,97,11,0.011
26,101,6,0.006
27,105,10,0.01
28,109,3,0.003
29,113,9,0.009
30,117,6,0.006
31,121,11,0.011
32,125,8,0.008
33,129,6,0.006
34,133,8,0.008
35,137,6,0.006
36,141,3,0.003
38,149,7,0.007
39,153,14,0.014
40,157,15,0.015
41,161,13,0.013
42,165,17,0.017
43,169,18,0.018
44,173,16,0.016
45,177,13,0.013
46,181,12,0.012
47,185,11,0.011
48,189,12,0.012
49,193,10,0.01
50,197,15,0.015
51,201,13,0.013
52,205,9,0.009
53,209,6,0.006
54,213,3,0.003
55,217,1,0.001
56,221,5,0.005
57,225,5,0.005
58,229,3,0.003
59,233,5,0.005
60,237,5,0.005
61,241,4,0.004
62,245,5,0.005
63,249,2,0.002
64,253,6,0.006
65,257,4,0.004
66,261,3,0.003
67,265,3,0.003
69,273,1,0.001
70,277,2,0.002
71,281,1,0.001
72,285,2,0.002
73,289,1,0.001
76,301,2,0.002
79,313,1,0.001
81,321,1,0.001
86,341,1,0.001
92,365,1,0.001
95,377,1,0.001
100,397,1,0.001
101,401,1,0.001
112,445,2,0.002
117,465,1,0.001
118,469,1,0.001
119,473,1,0.001
120,477,1,0.001
121,481,1,0.001
123,489,5,0.005
124,493,4,0.004
125,497,1,0.001
128,509,1,0.001
129,513,1,0.001
131,521,1,0.001
