"slurm_task_id","replay_gen","count","frac_crossed"
1,1,214,0.214
2,5,169,0.169
3,9,183,0.183
4,13,190,0.19
5,17,142,0.142
6,21,178,0.178
7,25,155,0.155
8,29,153,0.153
9,33,137,0.137
10,37,230,0.23
11,41,232,0.232
12,45,234,0.234
13,49,218,0.218
14,53,248,0.248
15,57,228,0.228
16,61,224,0.224
17,65,221,0.221
18,69,216,0.216
19,73,205,0.205
20,77,230,0.23
21,81,207,0.207
22,85,220,0.22
23,89,212,0.212
24,93,193,0.193
25,97,222,0.222
26,101,203,0.203
27,105,220,0.22
28,109,208,0.208
29,113,215,0.215
30,117,205,0.205
31,121,209,0.209
32,125,197,0.197
33,129,203,0.203
34,133,190,0.19
35,137,198,0.198
36,141,152,0.152
37,145,205,0.205
38,149,190,0.19
39,153,171,0.171
40,157,190,0.19
41,161,171,0.171
42,165,196,0.196
43,169,181,0.181
44,173,183,0.183
45,177,178,0.178
46,181,192,0.192
47,185,165,0.165
48,189,151,0.151
49,193,189,0.189
50,197,176,0.176
51,201,154,0.154
52,205,158,0.158
53,209,137,0.137
54,213,157,0.157
55,217,145,0.145
56,221,157,0.157
57,225,149,0.149
58,229,159,0.159
59,233,154,0.154
60,237,127,0.127
61,241,158,0.158
62,245,140,0.14
63,249,146,0.146
64,253,126,0.126
65,257,135,0.135
66,261,127,0.127
67,265,130,0.13
68,269,111,0.111
69,273,119,0.119
70,277,120,0.12
71,281,116,0.116
72,285,112,0.112
73,289,142,0.142
74,293,129,0.129
75,297,132,0.132
76,301,122,0.122
77,305,99,0.099
78,309,112,0.112
79,313,104,0.104
80,317,115,0.115
81,321,258,0.258
82,325,241,0.241
83,329,262,0.262
84,333,245,0.245
85,337,214,0.214
86,341,240,0.24
87,345,232,0.232
88,349,228,0.228
89,353,257,0.257
90,357,224,0.224
91,361,205,0.205
92,365,224,0.224
93,369,517,0.517
94,373,526,0.526
95,377,500,0.5
96,381,527,0.527
97,385,466,0.466
98,389,486,0.486
99,393,499,0.499
100,397,489,0.489
101,401,464,0.464
102,405,447,0.447
103,409,468,0.468
104,413,475,0.475
105,417,469,0.469
106,421,471,0.471
107,425,497,0.497
108,429,421,0.421
109,433,479,0.479
110,437,426,0.426
111,441,445,0.445
112,445,472,0.472
113,449,432,0.432
114,453,452,0.452
115,457,830,0.83
116,461,846,0.846
117,465,852,0.852
118,469,428,0.428
119,473,437,0.437
120,477,421,0.421
121,481,446,0.446
122,485,406,0.406
123,489,405,0.405
124,493,360,0.36
125,497,388,0.388
126,501,379,0.379
127,505,376,0.376
128,509,377,0.377
129,513,345,0.345
130,517,333,0.333
131,521,323,0.323
132,525,322,0.322
133,529,278,0.278
134,533,280,0.28
135,537,266,0.266
136,541,290,0.29
137,545,314,0.314
138,549,283,0.283
139,553,268,0.268
140,557,420,0.42
141,561,1000,1
142,565,1000,1
143,569,1000,1
144,573,1000,1
145,577,1000,1
146,581,1000,1
147,585,1000,1
148,589,1000,1
149,593,1000,1
150,597,1000,1
151,601,1000,1
152,605,1000,1
153,609,1000,1
154,613,1000,1
155,617,1000,1
156,621,1000,1
157,625,1000,1
158,629,1000,1
159,633,1000,1
160,637,1000,1
161,641,1000,1
162,645,1000,1
163,649,1000,1
164,653,1000,1
165,657,1000,1
166,661,1000,1
167,665,1000,1
168,669,1000,1
169,673,1000,1
170,677,1000,1
171,681,1000,1
172,685,1000,1
173,689,1000,1
174,693,1000,1
175,697,1000,1
176,701,1000,1
177,705,1000,1
178,709,1000,1
179,713,1000,1
180,717,1000,1
181,721,1000,1
182,725,1000,1
183,729,1000,1
184,733,1000,1
185,737,1000,1
186,741,1000,1
187,745,1000,1
188,749,1000,1
189,753,1000,1
190,757,1000,1
191,761,1000,1
192,765,1000,1
