"slurm_task_id","replay_gen","count","frac_crossed"
1,1,214,0.214
2,5,174,0.174
3,9,239,0.239
4,13,252,0.252
5,17,227,0.227
6,21,259,0.259
7,25,350,0.35
8,29,393,0.393
9,33,383,0.383
10,37,251,0.251
11,41,231,0.231
12,45,237,0.237
13,49,206,0.206
14,53,233,0.233
15,57,236,0.236
16,61,217,0.217
17,65,207,0.207
18,69,218,0.218
19,73,234,0.234
20,77,215,0.215
21,81,221,0.221
22,85,185,0.185
23,89,199,0.199
24,93,187,0.187
25,97,204,0.204
26,101,204,0.204
27,105,205,0.205
28,109,184,0.184
29,113,216,0.216
30,117,206,0.206
31,121,196,0.196
32,125,206,0.206
33,129,212,0.212
34,133,124,0.124
35,137,119,0.119
36,141,87,0.087
37,145,148,0.148
38,149,185,0.185
39,153,198,0.198
40,157,165,0.165
41,161,165,0.165
42,165,190,0.19
43,169,185,0.185
44,173,171,0.171
45,177,169,0.169
46,181,179,0.179
47,185,156,0.156
48,189,147,0.147
49,193,172,0.172
50,197,176,0.176
51,201,147,0.147
52,205,192,0.192
53,209,146,0.146
54,213,151,0.151
55,217,154,0.154
56,221,139,0.139
57,225,138,0.138
58,229,138,0.138
59,233,139,0.139
60,237,132,0.132
61,241,139,0.139
62,245,148,0.148
63,249,145,0.145
64,253,124,0.124
65,257,130,0.13
66,261,130,0.13
67,265,120,0.12
68,269,124,0.124
69,273,126,0.126
70,277,122,0.122
71,281,104,0.104
72,285,131,0.131
73,289,125,0.125
74,293,123,0.123
75,297,127,0.127
76,301,117,0.117
77,305,111,0.111
78,309,104,0.104
79,313,112,0.112
80,317,114,0.114
81,321,87,0.087
82,325,111,0.111
83,329,88,0.088
84,333,105,0.105
85,337,80,0.08
86,341,111,0.111
87,345,95,0.095
88,349,45,0.045
89,353,32,0.032
90,357,35,0.035
91,361,26,0.026
92,365,27,0.027
93,369,30,0.03
94,373,27,0.027
95,377,18,0.018
96,381,24,0.024
97,385,19,0.019
98,389,26,0.026
99,393,25,0.025
100,397,25,0.025
101,401,26,0.026
102,405,21,0.021
103,409,26,0.026
104,413,21,0.021
105,417,18,0.018
106,421,21,0.021
107,425,25,0.025
108,429,11,0.011
109,433,20,0.02
110,437,12,0.012
111,441,12,0.012
112,445,12,0.012
113,449,13,0.013
114,453,10,0.01
115,457,9,0.009
116,461,10,0.01
117,465,6,0.006
118,469,10,0.01
119,473,8,0.008
120,477,9,0.009
121,481,5,0.005
122,485,6,0.006
123,489,4,0.004
124,493,4,0.004
125,497,2,0.002
126,501,10,0.01
127,505,6,0.006
128,509,8,0.008
129,513,2,0.002
130,517,1,0.001
131,521,1,0.001
132,525,2,0.002
133,529,1,0.001
134,533,5,0.005
135,537,8,0.008
136,541,8,0.008
137,545,8,0.008
138,549,5,0.005
139,553,2,0.002
140,557,36,0.036
141,561,35,0.035
142,565,17,0.017
143,569,25,0.025
144,573,22,0.022
145,577,18,0.018
146,581,13,0.013
147,585,17,0.017
148,589,1,0.001
149,593,3,0.003
150,597,3,0.003
152,605,1,0.001
156,621,2,0.002
158,629,1,0.001
159,633,1,0.001
160,637,1,0.001
161,641,2,0.002
163,649,2,0.002
164,653,1,0.001
167,665,1,0.001
168,669,1,0.001
173,689,1,0.001
174,693,2,0.002
177,705,1,0.001
181,721,1,0.001
