"slurm_task_id","replay_gen","count","frac_crossed"
1,1,4,0.004
2,5,7,0.007
3,9,7,0.007
4,13,8,0.008
5,17,6,0.006
6,21,9,0.009
7,25,6,0.006
8,29,4,0.004
9,33,8,0.008
10,37,3,0.003
11,41,9,0.009
12,45,5,0.005
13,49,7,0.007
14,53,3,0.003
15,57,12,0.012
16,61,8,0.008
17,65,7,0.007
18,69,9,0.009
19,73,10,0.01
20,77,10,0.01
21,81,3,0.003
22,85,5,0.005
23,89,10,0.01
24,93,6,0.006
25,97,5,0.005
26,101,6,0.006
27,105,8,0.008
28,109,10,0.01
29,113,10,0.01
30,117,6,0.006
31,121,4,0.004
32,125,9,0.009
33,129,26,0.026
34,133,15,0.015
35,137,17,0.017
36,141,16,0.016
37,145,15,0.015
38,149,9,0.009
39,153,10,0.01
40,157,15,0.015
41,161,11,0.011
42,165,16,0.016
43,169,1,0.001
44,173,4,0.004
45,177,6,0.006
47,185,1,0.001
49,193,1,0.001
50,197,1,0.001
52,205,2,0.002
53,209,2,0.002
54,213,3,0.003
55,217,5,0.005
56,221,3,0.003
57,225,1,0.001
60,237,2,0.002
61,241,1,0.001
62,245,1,0.001
63,249,1,0.001
64,253,2,0.002
65,257,2,0.002
66,261,3,0.003
67,265,1,0.001
69,273,1,0.001
72,285,2,0.002
82,325,3,0.003
86,341,1,0.001
89,353,1,0.001
91,361,1,0.001
98,389,1,0.001
99,393,1,0.001
100,397,1,0.001
101,401,2,0.002
102,405,2,0.002
103,409,1,0.001
104,413,3,0.003
105,417,1,0.001
108,429,1,0.001
109,433,3,0.003
110,437,1,0.001
111,441,1,0.001
112,445,2,0.002
113,449,1,0.001
119,473,1,0.001
121,481,1,0.001
122,485,2,0.002
123,489,5,0.005
124,493,4,0.004
125,497,1,0.001
127,505,2,0.002
129,513,2,0.002
130,517,2,0.002
131,521,2,0.002
132,525,2,0.002
134,533,1,0.001
135,537,1,0.001
136,541,1,0.001
140,557,1,0.001
142,565,1,0.001
146,581,1,0.001
176,701,1,0.001
