"slurm_task_id","replay_gen","count","frac_crossed"
1,1,214,0.214
2,5,181,0.181
3,9,176,0.176
4,13,191,0.191
5,17,154,0.154
6,21,182,0.182
7,25,159,0.159
8,29,164,0.164
9,33,140,0.14
10,37,160,0.16
11,41,169,0.169
12,45,154,0.154
13,49,143,0.143
14,53,165,0.165
15,57,147,0.147
16,61,140,0.14
17,65,129,0.129
18,69,134,0.134
19,73,146,0.146
20,77,143,0.143
21,81,158,0.158
22,85,114,0.114
23,89,133,0.133
24,93,136,0.136
25,97,137,0.137
26,101,125,0.125
27,105,131,0.131
28,109,113,0.113
29,113,128,0.128
30,117,138,0.138
31,121,109,0.109
32,125,136,0.136
33,129,140,0.14
34,133,117,0.117
35,137,117,0.117
36,141,94,0.094
37,145,138,0.138
38,149,112,0.112
39,153,118,0.118
40,157,102,0.102
41,161,104,0.104
42,165,96,0.096
43,169,108,0.108
44,173,105,0.105
45,177,100,0.1
46,181,99,0.099
47,185,79,0.079
48,189,76,0.076
49,193,95,0.095
50,197,99,0.099
51,201,81,0.081
52,205,90,0.09
53,209,68,0.068
54,213,94,0.094
55,217,91,0.091
56,221,85,0.085
57,225,74,0.074
58,229,70,0.07
59,233,82,0.082
60,237,74,0.074
61,241,74,0.074
62,245,80,0.08
63,249,80,0.08
64,253,61,0.061
65,257,54,0.054
66,261,60,0.06
67,265,68,0.068
68,269,66,0.066
69,273,58,0.058
70,277,53,0.053
71,281,54,0.054
72,285,70,0.07
73,289,62,0.062
74,293,62,0.062
75,297,50,0.05
76,301,47,0.047
77,305,49,0.049
78,309,38,0.038
79,313,49,0.049
80,317,43,0.043
81,321,42,0.042
82,325,40,0.04
83,329,40,0.04
84,333,45,0.045
85,337,32,0.032
86,341,42,0.042
87,345,38,0.038
88,349,38,0.038
89,353,31,0.031
90,357,36,0.036
91,361,31,0.031
92,365,26,0.026
93,369,17,0.017
94,373,32,0.032
95,377,21,0.021
96,381,25,0.025
97,385,63,0.063
98,389,58,0.058
99,393,18,0.018
100,397,18,0.018
101,401,18,0.018
102,405,20,0.02
103,409,14,0.014
104,413,12,0.012
105,417,9,0.009
106,421,22,0.022
107,425,17,0.017
108,429,12,0.012
109,433,12,0.012
110,437,10,0.01
111,441,13,0.013
112,445,12,0.012
113,449,14,0.014
114,453,13,0.013
115,457,10,0.01
116,461,8,0.008
117,465,9,0.009
118,469,6,0.006
119,473,9,0.009
120,477,8,0.008
121,481,5,0.005
122,485,5,0.005
123,489,1,0.001
124,493,3,0.003
125,497,2,0.002
126,501,9,0.009
127,505,6,0.006
128,509,3,0.003
129,513,4,0.004
130,517,1,0.001
131,521,3,0.003
132,525,4,0.004
134,533,2,0.002
135,537,3,0.003
136,541,3,0.003
137,545,1,0.001
138,549,2,0.002
145,577,1,0.001
149,593,1,0.001
156,621,1,0.001
163,649,1,0.001
164,653,1,0.001
167,665,2,0.002
175,697,1,0.001
177,705,1,0.001
178,709,1,0.001
