"slurm_task_id","replay_gen","count","frac_crossed"
1,1,4,0.004
2,5,7,0.007
3,9,7,0.007
4,13,7,0.007
5,17,7,0.007
6,21,7,0.007
7,25,7,0.007
8,29,4,0.004
9,33,7,0.007
10,37,6,0.006
11,41,11,0.011
12,45,10,0.01
13,49,5,0.005
14,53,4,0.004
15,57,3,0.003
16,61,4,0.004
17,65,3,0.003
18,69,2,0.002
19,73,6,0.006
20,77,7,0.007
21,81,5,0.005
22,85,4,0.004
23,89,1,0.001
24,93,4,0.004
25,97,3,0.003
26,101,1,0.001
27,105,5,0.005
28,109,3,0.003
29,113,3,0.003
30,117,2,0.002
31,121,3,0.003
32,125,3,0.003
33,129,3,0.003
34,133,1,0.001
35,137,1,0.001
36,141,2,0.002
37,145,3,0.003
38,149,1,0.001
39,153,2,0.002
40,157,5,0.005
41,161,2,0.002
42,165,1,0.001
43,169,4,0.004
44,173,1,0.001
46,181,1,0.001
47,185,3,0.003
48,189,4,0.004
49,193,2,0.002
52,205,1,0.001
53,209,1,0.001
54,213,1,0.001
55,217,1,0.001
57,225,2,0.002
58,229,1,0.001
61,241,1,0.001
62,245,1,0.001
64,253,2,0.002
65,257,1,0.001
66,261,2,0.002
67,265,1,0.001
68,269,1,0.001
69,273,1,0.001
70,277,1,0.001
72,285,1,0.001
73,289,1,0.001
76,301,1,0.001
77,305,1,0.001
78,309,1,0.001
79,313,1,0.001
80,317,1,0.001
81,321,1,0.001
86,341,1,0.001
100,397,1,0.001
108,429,1,0.001
112,445,1,0.001
125,497,1,0.001
