"slurm_task_id","replay_gen","count","frac_crossed"
1,1,214,0.214
2,5,172,0.172
3,9,200,0.2
4,13,182,0.182
5,17,145,0.145
6,21,176,0.176
7,25,151,0.151
8,29,152,0.152
9,33,137,0.137
10,37,184,0.184
11,41,226,0.226
12,45,206,0.206
13,49,248,0.248
14,53,239,0.239
15,57,229,0.229
16,61,216,0.216
17,65,205,0.205
18,69,220,0.22
19,73,216,0.216
20,77,219,0.219
21,81,231,0.231
22,85,195,0.195
23,89,197,0.197
24,93,210,0.21
25,97,208,0.208
26,101,205,0.205
27,105,220,0.22
28,109,206,0.206
29,113,206,0.206
30,117,208,0.208
31,121,191,0.191
32,125,224,0.224
33,129,197,0.197
34,133,180,0.18
35,137,216,0.216
36,141,168,0.168
37,145,179,0.179
38,149,189,0.189
39,153,328,0.328
40,157,327,0.327
41,161,345,0.345
42,165,327,0.327
43,169,347,0.347
44,173,350,0.35
45,177,338,0.338
46,181,301,0.301
47,185,331,0.331
48,189,312,0.312
49,193,339,0.339
50,197,320,0.32
51,201,314,0.314
52,205,323,0.323
53,209,160,0.16
54,213,156,0.156
55,217,163,0.163
56,221,130,0.13
57,225,132,0.132
58,229,130,0.13
59,233,141,0.141
60,237,138,0.138
61,241,138,0.138
62,245,135,0.135
63,249,147,0.147
64,253,135,0.135
65,257,138,0.138
66,261,147,0.147
67,265,118,0.118
68,269,58,0.058
69,273,50,0.05
70,277,51,0.051
71,281,46,0.046
72,285,65,0.065
73,289,65,0.065
74,293,57,0.057
75,297,50,0.05
76,301,49,0.049
77,305,54,0.054
78,309,43,0.043
79,313,50,0.05
80,317,58,0.058
81,321,52,0.052
82,325,37,0.037
83,329,38,0.038
84,333,37,0.037
85,337,34,0.034
86,341,37,0.037
87,345,37,0.037
88,349,36,0.036
89,353,29,0.029
90,357,37,0.037
91,361,24,0.024
92,365,21,0.021
93,369,24,0.024
94,373,34,0.034
95,377,23,0.023
96,381,23,0.023
97,385,23,0.023
98,389,29,0.029
99,393,27,0.027
100,397,62,0.062
101,401,58,0.058
102,405,63,0.063
103,409,52,0.052
104,413,46,0.046
105,417,43,0.043
106,421,47,0.047
107,425,42,0.042
108,429,45,0.045
109,433,49,0.049
110,437,33,0.033
111,441,25,0.025
112,445,48,0.048
113,449,33,0.033
114,453,33,0.033
115,457,39,0.039
116,461,109,0.109
117,465,110,0.11
118,469,107,0.107
119,473,385,0.385
120,477,368,0.368
121,481,382,0.382
122,485,386,0.386
123,489,378,0.378
124,493,357,0.357
125,497,119,0.119
126,501,103,0.103
127,505,91,0.091
128,509,100,0.1
129,513,92,0.092
130,517,78,0.078
131,521,71,0.071
132,525,72,0.072
133,529,56,0.056
134,533,48,0.048
135,537,59,0.059
136,541,46,0.046
137,545,47,0.047
138,549,46,0.046
139,553,33,0.033
140,557,40,0.04
141,561,37,0.037
142,565,27,0.027
143,569,32,0.032
144,573,34,0.034
145,577,31,0.031
146,581,9,0.009
147,585,5,0.005
148,589,1,0.001
149,593,4,0.004
150,597,3,0.003
151,601,1,0.001
152,605,1,0.001
155,617,1,0.001
158,629,2,0.002
159,633,2,0.002
160,637,3,0.003
161,641,1,0.001
162,645,1,0.001
163,649,1,0.001
164,653,2,0.002
167,665,2,0.002
171,681,1,0.001
177,705,1,0.001
181,721,1,0.001
182,725,2,0.002
